Out X,Out Y
0.003629999999999936,30
0.003634999999999936,31
0.003639999999999936,30
0.003644999999999936,31
0.003649999999999935,32
0.003654999999999935,31
0.003659999999999935,31
0.003664999999999935,33
0.003669999999999935,32
0.003674999999999934,33
0.003679999999999934,34
0.003684999999999934,33
0.003689999999999934,34
0.003694999999999934,35
0.003699999999999933,35
0.003704999999999933,36
0.003709999999999933,36
0.003714999999999933,36
0.003719999999999933,38
0.003724999999999932,38
0.003729999999999932,38
0.003734999999999932,38
0.003739999999999932,41.00000000000001
0.003744999999999932,41.00000000000001
0.003749999999999931,41.00000000000001
0.003754999999999931,41.00000000000001
0.003759999999999931,42
0.003764999999999931,45
0.003769999999999931,45
0.00377499999999993,43
0.00377999999999993,46
0.00378499999999993,47
0.00378999999999993,48
0.00379499999999993,48
0.003799999999999929,49.99999999999999
0.003804999999999929,49
0.003809999999999929,51
0.003814999999999929,53
0.003819999999999928,54
0.003824999999999928,53
0.003829999999999928,54
0.003834999999999928,56.99999999999999
0.003839999999999928,58
0.003844999999999927,58
0.003849999999999927,59
0.003854999999999927,59.99999999999999
0.003859999999999927,60.99999999999999
0.003864999999999927,63
0.003869999999999926,65
0.003874999999999926,64
0.003879999999999926,65
0.003884999999999926,68
0.003889999999999926,69
0.003894999999999925,69
0.003899999999999925,71
0.003904999999999925,72
0.003909999999999925,73
0.003914999999999925,75
0.003919999999999924,76
0.003924999999999924,77
0.003929999999999924,78
0.003934999999999924,80
0.003939999999999924,82.00000000000001
0.003944999999999923,82.00000000000001
0.003949999999999923,83.00000000000001
0.003954999999999923,86
0.003959999999999923,86
0.003964999999999923,88
0.003969999999999922,89
0.003974999999999922,91
0.003979999999999922,92
0.003984999999999922,94
0.003989999999999922,94
0.003994999999999921,96
0.003999999999999921,99
0.004004999999999921,99
0.004009999999999921,99
0.004014999999999921,103
0.00401999999999992,105
0.00402499999999992,104
0.00402999999999992,105
0.00403499999999992,109
0.00403999999999992,110
0.004044999999999919,111
0.004049999999999919,111
0.004054999999999919,114
0.004059999999999919,117
0.004064999999999919,117
0.004069999999999918,117
0.004074999999999918,120
0.004079999999999918,122
0.004084999999999918,123
0.004089999999999917,124
0.004094999999999917,126
0.004099999999999917,128
0.004104999999999917,129
0.004109999999999917,130
0.004114999999999916,132
0.004119999999999916,133
0.004124999999999916,135
0.004129999999999916,138
0.004134999999999916,137
0.004139999999999915,139
0.004144999999999915,141
0.004149999999999915,143
0.004154999999999915,144
0.004159999999999915,146
0.004164999999999914,146
0.004169999999999914,148
0.004174999999999914,151
0.004179999999999914,152
0.004184999999999914,152
0.004189999999999913,153
0.004194999999999913,157
0.004199999999999913,158
0.004204999999999913,158
0.004209999999999913,159
0.004214999999999912,162
0.004219999999999912,164
0.004224999999999912,164
0.004229999999999912,165
0.004234999999999912,168
0.004239999999999911,168
0.004244999999999911,169
0.004249999999999911,172
0.004254999999999911,173
0.004259999999999911,173
0.00426499999999991,176
0.00426999999999991,176
0.00427499999999991,178
0.00427999999999991,180
0.00428499999999991,180
0.004289999999999909,181
0.004294999999999909,184
0.004299999999999909,184
0.004304999999999909,185
0.004309999999999909,187
0.004314999999999908,188
0.004319999999999908,189
0.004324999999999908,190
0.004329999999999908,191
0.004334999999999908,194
0.004339999999999907,193
0.004344999999999907,194
0.004349999999999907,197
0.004354999999999907,197
0.004359999999999906,197
0.004364999999999906,200
0.004369999999999906,200
0.004374999999999906,201
0.004379999999999906,202
0.004384999999999905,204
0.004389999999999905,204
0.004394999999999905,205
0.004399999999999905,205
0.004404999999999905,208
0.004409999999999904,208
0.004414999999999904,208
0.004419999999999904,208
0.004424999999999904,212
0.004429999999999904,213
0.004434999999999903,211
0.004439999999999903,210
0.004444999999999903,214
0.004449999999999903,217
0.004454999999999903,216
0.004459999999999902,213
0.004464999999999902,215
0.004469999999999902,218
0.004474999999999902,220
0.004479999999999902,219
0.004484999999999901,216
0.004489999999999901,218
0.004494999999999901,222
0.004499999999999901,222
0.004504999999999901,221
0.0045099999999999,219
0.0045149999999999,222
0.0045199999999999,224
0.0045249999999999,224
0.0045299999999999,222
0.004534999999999899,222
0.004539999999999899,224
0.004544999999999899,225.9999999999999
0.004549999999999899,225.9999999999999
0.004554999999999899,223
0.004559999999999898,224
0.004564999999999898,225.9999999999999
0.004569999999999898,226.9999999999999
0.004574999999999898,225.9999999999999
0.004579999999999898,224
0.004584999999999897,225.9999999999999
0.004589999999999897,226.9999999999999
0.004594999999999897,226.9999999999999
0.004599999999999897,225.9999999999999
0.004604999999999897,225
0.004609999999999896,226.9999999999999
0.004614999999999896,228
0.004619999999999896,225.9999999999999
0.004624999999999896,225
0.004629999999999895,225.9999999999999
0.004634999999999895,228
0.004639999999999895,226.9999999999999
0.004644999999999895,225
0.004649999999999895,224
0.004654999999999894,226.9999999999999
0.004659999999999894,226.9999999999999
0.004664999999999894,225
0.004669999999999894,223
0.004674999999999894,224
0.004679999999999893,225.9999999999999
0.004684999999999893,225.9999999999999
0.004689999999999893,223
0.004694999999999893,221
0.004699999999999893,223
0.004704999999999892,224
0.004709999999999892,224
0.004714999999999892,221
0.004719999999999892,219
0.004724999999999892,220
0.004729999999999891,223
0.004734999999999891,221
0.004739999999999891,218
0.004744999999999891,216
0.004749999999999891,219
0.00475499999999989,220
0.00475999999999989,216
0.00476499999999989,215
0.00476999999999989,214
0.00477499999999989,216
0.004779999999999889,215
0.004784999999999889,213
0.004789999999999889,211
0.004794999999999889,212
0.004799999999999889,212
0.004804999999999888,210
0.004809999999999888,208
0.004814999999999888,208
0.004819999999999888,208
0.004824999999999888,207
0.004829999999999887,206
0.004834999999999887,204
0.004839999999999887,203
0.004844999999999887,203
0.004849999999999887,203
0.004854999999999886,200
0.004859999999999886,199
0.004864999999999886,198
0.004869999999999886,199
0.004874999999999886,197
0.004879999999999885,195
0.004884999999999885,194
0.004889999999999885,193
0.004894999999999885,192
0.004899999999999884,191
0.004904999999999884,190
0.004909999999999884,189
0.004914999999999884,187
0.004919999999999884,185
0.004924999999999883,185
0.004929999999999883,185
0.004934999999999883,183
0.004939999999999883,180
0.004944999999999883,179
0.004949999999999882,179
0.004954999999999882,178
0.004959999999999882,177
0.004964999999999882,173
0.004969999999999882,173
0.004974999999999881,172
0.004979999999999881,172
0.004984999999999881,169
0.004989999999999881,166
0.004994999999999881,167
0.00499999999999988,166
0.00500499999999988,164
0.00500999999999988,162
0.00501499999999988,160
0.00501999999999988,159
0.005024999999999879,159
0.005029999999999879,157
0.005034999999999879,154
0.005039999999999879,154
0.005044999999999879,152
0.005049999999999878,150
0.005054999999999878,150
0.005059999999999878,148
0.005064999999999878,146
0.005069999999999878,145
0.005074999999999877,143
0.005079999999999877,142
0.005084999999999877,140
0.005089999999999877,139
0.005094999999999877,137
0.005099999999999876,136
0.005104999999999876,134
0.005109999999999876,134
0.005114999999999876,130
0.005119999999999876,130
0.005124999999999875,128
0.005129999999999875,127
0.005134999999999875,126
0.005139999999999875,123
0.005144999999999875,122
0.005149999999999874,121
0.005154999999999874,120
0.005159999999999874,117
0.005164999999999874,115
0.005169999999999873,116
0.005174999999999873,114
0.005179999999999873,112
0.005184999999999873,109
0.005189999999999873,108
0.005194999999999872,109
0.005199999999999872,106
0.005204999999999872,103
0.005209999999999872,103
0.005214999999999872,102
0.005219999999999871,99.99999999999999
0.005224999999999871,98
0.005229999999999871,97
0.005234999999999871,96
0.005239999999999871,94
0.00524499999999987,93
0.00524999999999987,91
0.00525499999999987,91
0.00525999999999987,88
0.00526499999999987,87.00000000000001
0.005269999999999869,85
0.005274999999999869,86
0.005279999999999869,83.00000000000001
0.005284999999999869,81
0.005289999999999869,81
0.005294999999999868,79
0.005299999999999868,78
0.005304999999999868,77
0.005309999999999868,75
0.005314999999999868,73
0.005319999999999867,74
0.005324999999999867,71
0.005329999999999867,70
0.005334999999999867,70
0.005339999999999867,67.00000000000001
0.005344999999999866,67.00000000000001
0.005349999999999866,66
0.005354999999999866,64
0.005359999999999866,61.99999999999999
0.005364999999999866,63
0.005369999999999865,60.99999999999999
0.005374999999999865,59.99999999999999
0.005379999999999865,59
0.005384999999999865,56.99999999999999
0.005389999999999865,55.99999999999999
0.005394999999999864,56.99999999999999
0.005399999999999864,54
0.005404999999999864,54
0.005409999999999864,51.99999999999999
0.005414999999999863,51.99999999999999
0.005419999999999863,51
0.005424999999999863,49
0.005429999999999863,49
0.005434999999999863,49
0.005439999999999862,47
0.005444999999999862,45
0.005449999999999862,46
0.005454999999999862,45
0.005459999999999862,44
0.005464999999999861,43
0.005469999999999861,42
0.005474999999999861,41.00000000000001
0.005479999999999861,42
0.005484999999999861,40
0.00548999999999986,39
0.00549499999999986,38
0.00549999999999986,39
0.00550499999999986,39
0.00550999999999986,36
0.005514999999999859,36
0.005519999999999859,36
0.005524999999999859,35
0.005529999999999859,36
0.005534999999999859,34
0.005539999999999858,33
0.005544999999999858,34
0.005549999999999858,34
0.005554999999999858,32
0.005559999999999858,32
0.005564999999999857,32
0.005569999999999857,32
0.005574999999999857,32
0.005579999999999857,30
0.005584999999999857,31
0.005589999999999856,31
0.005594999999999856,30
0.005599999999999856,30
0.005604999999999856,31
0.005609999999999856,29
0.005614999999999855,30
0.005619999999999855,30
0.005624999999999855,29
0.005629999999999855,30
0.005634999999999855,29
0.005639999999999854,30
0.005644999999999854,30
0.005649999999999854,29
0.005654999999999854,30
0.005659999999999854,30
0.005664999999999853,29
0.005669999999999853,30
0.005674999999999853,31
0.005679999999999853,31
0.005684999999999852,29
0.005689999999999852,31
0.005694999999999852,31
0.005699999999999852,32
0.005704999999999852,32
0.005709999999999851,31
0.005714999999999851,32
0.005719999999999851,34
0.005724999999999851,32
0.005729999999999851,34
0.00573499999999985,33
0.00573999999999985,35
0.00574499999999985,35
0.00574999999999985,35
0.00575499999999985,36
0.005759999999999849,37
0.005764999999999849,36
0.005769999999999849,37
0.005774999999999849,39
0.005779999999999849,39
0.005784999999999848,39
0.005789999999999848,40
0.005794999999999848,41.00000000000001
0.005799999999999848,41.00000000000001
0.005804999999999848,42
0.005809999999999847,44
0.005814999999999847,43
0.005819999999999847,44
0.005824999999999847,46
0.005829999999999847,47
0.005834999999999846,46
0.005839999999999846,47
0.005844999999999846,49.99999999999999
0.005849999999999846,49.99999999999999
0.005854999999999846,49.99999999999999
0.005859999999999845,51
0.005864999999999845,53
0.005869999999999845,53
0.005874999999999845,55
0.005879999999999845,55.99999999999999
0.005884999999999844,55.99999999999999
0.005889999999999844,56.99999999999999
0.005894999999999844,59
0.005899999999999844,59.99999999999999
0.005904999999999844,60.99999999999999
0.005909999999999843,60.99999999999999
0.005914999999999843,64
0.005919999999999843,64
0.005924999999999843,65
0.005929999999999843,67.00000000000001
0.005934999999999842,67.00000000000001
0.005939999999999842,70
0.005944999999999842,69
0.005949999999999842,72
0.005954999999999841,73
0.005959999999999841,73
0.005964999999999841,75
0.005969999999999841,76
0.005974999999999841,78
0.00597999999999984,80
0.00598499999999984,80
0.00598999999999984,80
0.00599499999999984,83.00000000000001
0.00599999999999984,86
0.006004999999999839,87.00000000000001
0.006009999999999839,85
0.006014999999999839,87.00000000000001
0.006019999999999839,90
0.006024999999999839,94
0.006029999999999838,93
0.006034999999999838,91
0.006039999999999838,95
0.006044999999999838,98
0.006049999999999838,99.99999999999999
0.006054999999999837,99.99999999999999
0.006059999999999837,99
0.006064999999999837,102
0.006069999999999837,106
0.006074999999999837,106
0.006079999999999836,106
0.006084999999999836,108
0.006089999999999836,110
0.006094999999999836,112
0.006099999999999836,114
0.006104999999999835,114
0.006109999999999835,115
0.006114999999999835,118
0.006119999999999835,120
0.006124999999999835,120
0.006129999999999834,121
0.006134999999999834,124
0.006139999999999834,126
0.006144999999999834,126
0.006149999999999834,128
0.006154999999999833,130
0.006159999999999833,131
0.006164999999999833,131
0.006169999999999833,135
0.006174999999999833,136
0.006179999999999832,138
0.006184999999999832,137
0.006189999999999832,140
0.006194999999999832,142
0.006199999999999832,144
0.006204999999999831,144
0.006209999999999831,146
0.006214999999999831,147
0.006219999999999831,149
0.00622499999999983,152
0.00622999999999983,152
0.00623499999999983,151
0.00623999999999983,155
0.00624499999999983,159
0.006249999999999829,158
0.006254999999999829,157
0.006259999999999829,159
0.006264999999999829,164
0.006269999999999829,166
0.006274999999999828,164
0.006279999999999828,163
0.006284999999999828,168
0.006289999999999828,171
0.006294999999999828,172
0.006299999999999827,170
0.006304999999999827,172
0.006309999999999827,175
0.006314999999999827,177
0.006319999999999827,177
0.006324999999999826,177
0.006329999999999826,180
0.006334999999999826,181
0.006339999999999826,183
0.006344999999999826,184
0.006349999999999825,184
0.006354999999999825,185
0.006359999999999825,187
0.006364999999999825,190
0.006369999999999825,190
0.006374999999999824,189
0.006379999999999824,192
0.006384999999999824,193
0.006389999999999824,195
0.006394999999999824,196
0.006399999999999823,195
0.006404999999999823,197
0.006409999999999823,199
0.006414999999999823,201
0.006419999999999823,200
0.006424999999999822,200
0.006429999999999822,202
0.006434999999999822,206
0.006439999999999822,205
0.006444999999999822,204
0.006449999999999821,205
0.006454999999999821,208
0.006459999999999821,210
0.006464999999999821,210
0.006469999999999821,207
0.00647499999999982,210
0.00647999999999982,214
0.00648499999999982,213
0.00648999999999982,212
0.006494999999999819,212
0.006499999999999819,216
0.006504999999999819,216
0.006509999999999819,216
0.006514999999999819,216
0.006519999999999818,217
0.006524999999999818,218
0.006529999999999818,219
0.006534999999999818,219
