spectrum_Out (va=0.02) X,spectrum_Out (va=0.02) Y,spectrum_Out (va=0.05) X,spectrum_Out (va=0.05) Y,spectrum_Out (va=0.1) X,spectrum_Out (va=0.1) Y
29101.5625,-34.18547538676667,29101.5625,-39.9537327732317,29101.5625,-38.35082604140984
29199.21875,-30.81791113301333,29199.21875,-37.49116151114292,29199.21875,-33.13618099337862
29296.875,-33.46261071346985,29296.875,-34.51609750858011,29296.875,-29.25568836758471
29394.53125,-43.11072929367293,29394.53125,-39.70270858901949,29394.53125,-42.77662427163576
29492.1875,-41.39674194463438,29492.1875,-41.50768966526117,29492.1875,-37.70190733061323
29589.84375,-48.36348835102068,29589.84375,-33.34061001462671,29589.84375,-31.94786299124925
29687.5,-36.27448128870877,29687.5,-38.08425276767138,29687.5,-38.17522583852552
29785.15625,-30.96520122909328,29785.15625,-40.35136764261316,29785.15625,-32.94880354214518
29882.8125,-44.34162498288914,29882.8125,-33.06280298986947,29882.8125,-35.53356322732056
29980.46875,-37.94725704471012,29980.46875,-36.96444631970023,29980.46875,-41.13208104891152
30078.125,-34.82493980677226,30078.125,-37.61161189141874,30078.125,-33.08922107067875
30175.78125,-44.4773149954439,30175.78125,-33.22562531983038,30175.78125,-31.48292680630001
30273.4375,-45.30968139213849,30273.4375,-33.68184999074082,30273.4375,-31.82787608749241
30371.09375,-48.975273069773,30371.09375,-35.17480354189606,30371.09375,-39.74975090210845
30468.75,-35.89471759862624,30468.75,-32.92672512685782,30468.75,-43.87455483408986
30566.40625,-38.02389847661614,30566.40625,-31.9694807808527,30566.40625,-52.09245549642191
30664.0625,-35.48420248917023,30664.0625,-34.26313511031417,30664.0625,-29.46078656448955
30761.71875,-34.14028622879903,30761.71875,-39.11286955385001,30761.71875,-30.24575118739718
30859.375,-29.52065831217148,30859.375,-36.93785473183928,30859.375,-27.86223999389701
30957.03125,-32.30810704934679,30957.03125,-33.96395564773676,30957.03125,-36.28832657484847
31054.6875,-31.43046117234556,31054.6875,-45.10243412955197,31054.6875,-30.0934271626309
31152.34375,-32.68686791103774,31152.34375,-39.24917863601768,31152.34375,-34.81750591957439
31250,-32.55611834477848,31250,-33.26700552761704,31250,-48.40950021471406
31347.65625,-35.09428670602442,31347.65625,-35.13327752770748,31347.65625,-35.29347494897132
31445.3125,-32.27000025650396,31445.3125,-34.27050249408219,31445.3125,-26.60955842435228
31542.96875,-48.76466820777745,31542.96875,-36.82768162902673,31542.96875,-55.07618199372608
31640.625,-43.89341075269118,31640.625,-32.0811673037575,31640.625,-36.82774221905198
31738.28125,-36.93049920103533,31738.28125,-37.26012950676076,31738.28125,-33.06120885832503
31835.9375,-39.65242479072779,31835.9375,-29.69010656947982,31835.9375,-33.29109241362353
31933.59375,-29.66457675194961,31933.59375,-34.8761203239344,31933.59375,-33.74917194995816
32031.25,-30.37106187942426,32031.25,-39.84481983708822,32031.25,-31.24636687508931
32128.90625,-30.14940375078371,32128.90625,-38.10718435776935,32128.90625,-38.41624008666478
32226.5625,-51.07912933190648,32226.5625,-32.36660611677306,32226.5625,-31.00192130943952
32324.21875,-35.60280920681618,32324.21875,-29.43978006839974,32324.21875,-26.80246358776177
32421.875,-38.53852263580325,32421.875,-28.96960144588906,32421.875,-37.04831915852473
32519.53125,-31.2926329591978,32519.53125,-34.10698567469471,32519.53125,-28.09399004631258
32617.1875,-36.73629859203061,32617.1875,-24.51708146267346,32617.1875,-48.59531147710329
32714.84375,-29.03068479152533,32714.84375,-30.52984861366577,32714.84375,-40.63239254035299
32812.49999999999,-32.43143774997407,32812.49999999999,-39.75679318266995,32812.49999999999,-31.79767888695508
32910.15624999999,-31.62020003568862,32910.15624999999,-41.89984046174171,32910.15624999999,-32.76443253663822
33007.81249999999,-37.66234338327568,33007.81249999999,-29.38419361757937,33007.81249999999,-34.5755267709424
33105.46874999999,-32.59892819488896,33105.46874999999,-36.71037450188965,33105.46874999999,-49.34272831850098
33203.12499999999,-31.87640915443731,33203.12499999999,-39.78151014839301,33203.12499999999,-33.40305241006524
33300.78124999999,-35.54023064628126,33300.78124999999,-31.65720338477904,33300.78124999999,-30.41441303791057
33398.43749999999,-29.12152545764273,33398.43749999999,-29.9447275357315,33398.43749999999,-40.71443321021821
33496.09374999999,-28.85023624970442,33496.09374999999,-35.84049892344809,33496.09374999999,-36.45484969608867
33593.74999999999,-28.90417933632686,33593.74999999999,-32.46792296225225,33593.74999999999,-33.08257481914509
33691.40624999999,-33.56189505797835,33691.40624999999,-32.76244208082169,33691.40624999999,-31.32800746975175
33789.06249999999,-31.44183329380954,33789.06249999999,-33.88523313781278,33789.06249999999,-35.92872962253476
33886.71874999999,-32.63972879181395,33886.71874999999,-47.38146916354425,33886.71874999999,-30.32078653151876
33984.37499999999,-28.97191734018445,33984.37499999999,-23.86377424015976,33984.37499999999,-51.83553191244674
34082.03124999999,-29.8400928659039,34082.03124999999,-30.80272499740736,34082.03124999999,-29.51487130578009
34179.68749999999,-34.66444285212086,34179.68749999999,-36.82120168418825,34179.68749999999,-31.64007760302209
34277.34374999999,-33.22480041724868,34277.34374999999,-26.78867727191234,34277.34374999999,-41.01339001963705
34374.99999999999,-43.49787117569172,34374.99999999999,-31.88864813436732,34374.99999999999,-29.05172876555828
34472.65624999999,-30.28104969125362,34472.65624999999,-30.75295497327756,34472.65624999999,-31.35736068749816
34570.31249999999,-27.03397512152015,34570.31249999999,-34.67700687711377,34570.31249999999,-25.85987092812368
34667.96874999999,-37.56186421509925,34667.96874999999,-30.75120050106616,34667.96874999999,-30.26746454428445
34765.62499999999,-30.18225750799142,34765.62499999999,-27.83001797024483,34765.62499999999,-31.14423986120267
34863.28124999999,-40.58786551259483,34863.28124999999,-27.43927139742958,34863.28124999999,-32.88106960413444
34960.93749999999,-39.66008196615152,34960.93749999999,-26.69736351256479,34960.93749999999,-35.71217189748151
35058.59374999999,-27.48249013797905,35058.59374999999,-31.73325892526152,35058.59374999999,-41.03978261876867
35156.24999999999,-31.13354303734317,35156.24999999999,-31.35669556620804,35156.24999999999,-28.3164576616905
35253.90624999999,-27.73399937280344,35253.90624999999,-34.51279351808508,35253.90624999999,-28.43893937846922
35351.56249999999,-29.31414565873838,35351.56249999999,-32.64922597839086,35351.56249999999,-35.89621352847674
35449.21874999999,-28.11671958090466,35449.21874999999,-35.42480703075123,35449.21874999999,-36.68020064839821
35546.87499999999,-31.57255345808176,35546.87499999999,-34.7327331488889,35546.87499999999,-26.66488438625244
35644.53124999999,-29.70978016673331,35644.53124999999,-52.27743819924332,35644.53124999999,-24.19554302660124
35742.18749999999,-33.58036117575334,35742.18749999999,-25.96729683781022,35742.18749999999,-37.74001333663697
35839.84374999999,-31.2339998743254,35839.84374999999,-41.56162745084412,35839.84374999999,-30.34181002085763
35937.49999999999,-30.66235877559969,35937.49999999999,-31.82080326308611,35937.49999999999,-27.94655775209443
36035.15624999999,-25.57971830717367,36035.15624999999,-31.21839399570531,36035.15624999999,-26.49231137293911
36132.81249999999,-27.50851090562728,36132.81249999999,-25.91239137945199,36132.81249999999,-30.3506987441908
36230.46874999999,-29.52624780875862,36230.46874999999,-46.67784997578345,36230.46874999999,-31.65164838979156
36328.12499999999,-23.43964527518175,36328.12499999999,-34.2363434251035,36328.12499999999,-28.72500036866258
36425.78124999999,-31.47243034416547,36425.78124999999,-34.91608043075141,36425.78124999999,-26.47693105427346
36523.43749999999,-20.46344740901908,36523.43749999999,-27.2181373860957,36523.43749999999,-42.49921262930397
36621.09374999999,-35.66809867622947,36621.09374999999,-30.25207225438563,36621.09374999999,-34.43816584096999
36718.74999999999,-24.46028178093993,36718.74999999999,-27.15271629189698,36718.74999999999,-31.93699033794016
36816.40624999999,-33.2967558427174,36816.40624999999,-29.91627021134619,36816.40624999999,-29.7195291537153
36914.06249999999,-23.45520263295043,36914.06249999999,-35.54657137562625,36914.06249999999,-28.19921902567867
37011.71874999999,-36.37438376234307,37011.71874999999,-30.15230206920501,37011.71874999999,-22.42002555767045
37109.37499999999,-29.01184592459281,37109.37499999999,-28.04819764206563,37109.37499999999,-27.25612213472822
37207.03124999999,-36.79459148104564,37207.03124999999,-39.85846188920182,37207.03124999999,-28.38693825232022
37304.68749999999,-26.31121784919284,37304.68749999999,-29.12393256755195,37304.68749999999,-29.50917627880433
37402.34374999999,-37.56264079530191,37402.34374999999,-29.10047164786599,37402.34374999999,-29.04309479687381
37499.99999999999,-26.6843004755329,37499.99999999999,-27.29977512986287,37499.99999999999,-30.90460402211791
37597.65624999999,-27.28445138750573,37597.65624999999,-29.13232056829014,37597.65624999999,-30.69345548444298
37695.31249999999,-36.73119000016968,37695.31249999999,-34.22597519697196,37695.31249999999,-24.21247103619361
37792.96874999999,-25.68494827563688,37792.96874999999,-26.04611988048539,37792.96874999999,-35.02438871144074
37890.62499999999,-27.42680094427116,37890.62499999999,-43.12340295591188,37890.62499999999,-26.72165939394387
37988.28124999999,-22.7488535501904,37988.28124999999,-31.93161052164093,37988.28124999999,-29.79332061588481
38085.93749999999,-24.44796842305909,38085.93749999999,-30.08391704022343,38085.93749999999,-36.29986835558913
38183.59374999999,-42.2226806262891,38183.59374999999,-28.11398138679627,38183.59374999999,-36.37198180886806
38281.24999999999,-33.17505441817273,38281.24999999999,-29.61773184840032,38281.24999999999,-30.19682757010212
38378.90624999999,-37.57871181347081,38378.90624999999,-31.28518991685798,38378.90624999999,-23.61621669115453
38476.56249999999,-33.27530398091415,38476.56249999999,-30.1571357729546,38476.56249999999,-30.05083372023936
38574.21874999999,-28.32785953427899,38574.21874999999,-28.23233280319727,38574.21874999999,-36.11252840734674
38671.87499999999,-27.02967234079079,38671.87499999999,-24.90770891024204,38671.87499999999,-26.09474494083152
38769.53124999999,-26.31172549002419,38769.53124999999,-32.46866165146586,38769.53124999999,-34.94637124680738
38867.18749999999,-29.94275291672939,38867.18749999999,-32.67215374863095,38867.18749999999,-32.88532639974768
38964.84374999999,-25.93971266919698,38964.84374999999,-48.92684182454988,38964.84374999999,-24.9901740596007
39062.49999999999,-25.4228138024537,39062.49999999999,-42.04179405407356,39062.49999999999,-25.21274290542722
39160.15624999999,-23.65286941792795,39160.15624999999,-36.45870535399099,39160.15624999999,-28.23478569937258
39257.81249999999,-28.81439321089054,39257.81249999999,-28.98110165515455,39257.81249999999,-29.20445481343001
39355.46874999999,-26.14661298454304,39355.46874999999,-28.22815220599922,39355.46874999999,-46.0233985865358
39453.12499999999,-27.14798100022476,39453.12499999999,-36.52910313722644,39453.12499999999,-30.05965400466649
39550.78124999999,-28.55632501642142,39550.78124999999,-29.36248815551544,39550.78124999999,-27.63268455744027
39648.43749999999,-28.82161921180921,39648.43749999999,-27.18918360599833,39648.43749999999,-33.02616958014924
39746.09374999999,-20.84663065993958,39746.09374999999,-27.04503437241714,39746.09374999999,-22.529120258015
39843.74999999999,-27.60724545092583,39843.74999999999,-24.9551286432163,39843.74999999999,-28.89886596627143
39941.40624999999,-32.23316123898302,39941.40624999999,-21.41554983749174,39941.40624999999,-33.84999168407549
40039.06249999999,-28.75714095087172,40039.06249999999,-34.20515872249759,40039.06249999999,-32.25696472539376
40136.71874999999,-24.95813653339124,40136.71874999999,-39.08837364483634,40136.71874999999,-28.36072634702916
40234.37499999999,-25.69556727218852,40234.37499999999,-23.30263434186509,40234.37499999999,-30.68815123856685
40332.03124999999,-33.86587767448838,40332.03124999999,-27.35528376462925,40332.03124999999,-33.62424980912378
40429.68749999999,-41.00905479904625,40429.68749999999,-25.18494045026667,40429.68749999999,-34.37089742220267
40527.34374999999,-33.86786341438879,40527.34374999999,-24.94387296811172,40527.34374999999,-31.98307470787745
40624.99999999999,-33.11086759561712,40624.99999999999,-25.18483244838802,40624.99999999999,-28.18262929035496
40722.65624999999,-45.94408884936221,40722.65624999999,-24.72987509249748,40722.65624999999,-31.15680948076906
40820.31249999999,-29.68195177735135,40820.31249999999,-38.21035812166027,40820.31249999999,-40.03465555408563
40917.96874999999,-27.7335129360747,40917.96874999999,-35.16781759830867,40917.96874999999,-29.1733637438263
41015.62499999999,-34.59842036568053,41015.62499999999,-25.65864971433165,41015.62499999999,-33.35371998193181
41113.28124999999,-25.07044051241402,41113.28124999999,-34.48779232319704,41113.28124999999,-25.20046680148888
41210.93749999999,-37.69199672953843,41210.93749999999,-27.00539062150659,41210.93749999999,-24.9560554872482
41308.59374999999,-27.14965576987774,41308.59374999999,-28.6171693718766,41308.59374999999,-36.37251359565575
41406.24999999999,-27.85160552846435,41406.24999999999,-31.45456449542287,41406.24999999999,-37.38359475425292
41503.90624999999,-36.29664499096857,41503.90624999999,-26.65054119146822,41503.90624999999,-29.28541142336835
41601.56249999999,-31.99932950821587,41601.56249999999,-31.45335282805841,41601.56249999999,-33.41803966810435
41699.21874999999,-23.17635775583629,41699.21874999999,-24.15118023931359,41699.21874999999,-47.11046078741184
41796.87499999999,-38.242282121082,41796.87499999999,-31.45917191210529,41796.87499999999,-25.70889351662007
41894.53124999999,-21.82467934003856,41894.53124999999,-34.04947798833867,41894.53124999999,-24.05651698112786
41992.18749999999,-23.23823268822772,41992.18749999999,-32.1125895043098,41992.18749999999,-29.92097546218538
42089.84374999999,-31.5693666288135,42089.84374999999,-30.07854111961933,42089.84374999999,-33.09865818745856
42187.49999999999,-43.43531308055989,42187.49999999999,-26.59786210095534,42187.49999999999,-20.17242528056843
42285.15624999999,-29.66664241209073,42285.15624999999,-26.64834650182964,42285.15624999999,-37.61372959249972
42382.81249999999,-25.44299436695306,42382.81249999999,-23.29167731663185,42382.81249999999,-30.04466474991052
42480.46874999999,-25.96120316506812,42480.46874999999,-29.49552207971142,42480.46874999999,-38.51106685427758
42578.12499999999,-20.83679412630272,42578.12499999999,-26.990924585129,42578.12499999999,-42.53583019820327
42675.78124999999,-25.76011677227061,42675.78124999999,-25.96214030159195,42675.78124999999,-25.08926945576322
42773.43749999999,-28.5518620642272,42773.43749999999,-35.0660380748584,42773.43749999999,-30.70193068679814
42871.09374999999,-28.1665218814598,42871.09374999999,-29.82635383128774,42871.09374999999,-26.6541768796621
42968.74999999999,-34.63756100680889,42968.74999999999,-26.50224597031781,42968.74999999999,-23.45067059304133
43066.40624999999,-28.03356274081272,43066.40624999999,-27.22586995934453,43066.40624999999,-28.93107928036094
43164.06249999999,-24.27713875169527,43164.06249999999,-28.27069228801227,43164.06249999999,-24.69100155507097
43261.71874999999,-35.4988512927494,43261.71874999999,-33.60701560072171,43261.71874999999,-36.16286223948832
43359.37499999999,-27.02026984912282,43359.37499999999,-28.65836655076534,43359.37499999999,-27.12446441259899
43457.03124999999,-33.84058254637198,43457.03124999999,-27.15414635314624,43457.03124999999,-27.78464152459176
43554.68749999999,-30.39046388415083,43554.68749999999,-30.25390524294722,43554.68749999999,-44.97916728500098
43652.34374999999,-27.10429013423802,43652.34374999999,-27.40674410599703,43652.34374999999,-27.70566219874887
43749.99999999999,-33.92282174149813,43749.99999999999,-26.64138400240376,43749.99999999999,-35.41221469444375
43847.65624999999,-30.70055537393615,43847.65624999999,-26.4697883615124,43847.65624999999,-26.82641563538493
43945.31249999999,-27.11332005927433,43945.31249999999,-24.5273675603281,43945.31249999999,-36.63128350981629
44042.96874999999,-61.11318313802852,44042.96874999999,-29.41353608034849,44042.96874999999,-29.84652365637388
44140.62499999999,-27.54204146654241,44140.62499999999,-27.13961230668735,44140.62499999999,-28.15153380556821
44238.28124999999,-27.56257622742831,44238.28124999999,-29.44467744382532,44238.28124999999,-26.54602695187
44335.93749999999,-24.78534866040788,44335.93749999999,-21.34485161652678,44335.93749999999,-31.7872226048542
44433.59374999999,-31.76500553969914,44433.59374999999,-28.21606110129935,44433.59374999999,-22.7011247879004
44531.24999999999,-41.85462340344802,44531.24999999999,-29.50820848486381,44531.24999999999,-40.16028343973842
44628.90624999999,-29.24557498756261,44628.90624999999,-25.93701260457522,44628.90624999999,-34.03015699050914
44726.56249999999,-23.71546375919768,44726.56249999999,-24.18860120266987,44726.56249999999,-22.38688244287621
44824.21874999999,-25.90706433340542,44824.21874999999,-29.83512568993266,44824.21874999999,-24.53779339276105
44921.87499999999,-28.45541222195481,44921.87499999999,-25.85007899683799,44921.87499999999,-25.63494090185451
45019.53124999999,-28.97639245112774,45019.53124999999,-34.81285577132459,45019.53124999999,-36.85309023227171
45117.18749999999,-30.24433613512292,45117.18749999999,-37.07411436039341,45117.18749999999,-28.79274974657556
45214.84374999999,-26.37511537221691,45214.84374999999,-31.26884271325801,45214.84374999999,-27.72535272110226
45312.49999999999,-37.04347708797307,45312.49999999999,-33.72433086610359,45312.49999999999,-46.5102732232664
45410.15624999999,-28.60377857448708,45410.15624999999,-26.11728981858649,45410.15624999999,-32.81052211285211
45507.81249999999,-31.96828929782345,45507.81249999999,-36.81637877285453,45507.81249999999,-28.90024141623117
45605.46874999999,-23.74689315126921,45605.46874999999,-25.73084394975737,45605.46874999999,-23.55059814263553
45703.12499999999,-29.45317368849762,45703.12499999999,-31.16110381002906,45703.12499999999,-30.92982141729506
45800.78124999999,-29.40550842202347,45800.78124999999,-30.05571779416116,45800.78124999999,-24.01588531646481
45898.43749999999,-20.31529398124544,45898.43749999999,-22.38784505595297,45898.43749999999,-33.52506324333971
45996.09374999999,-29.66715973368782,45996.09374999999,-26.69224310229939,45996.09374999999,-33.80201663470246
46093.74999999999,-43.61979552736284,46093.74999999999,-24.20375713656707,46093.74999999999,-32.58661210920199
46191.40624999999,-30.10962717005543,46191.40624999999,-36.44147022559443,46191.40624999999,-30.63277512621728
46289.06249999999,-42.03315506516056,46289.06249999999,-33.81347786165052,46289.06249999999,-26.51467437298788
46386.71874999999,-22.77045395697017,46386.71874999999,-24.53074708349885,46386.71874999999,-30.73425856468074
46484.37499999999,-24.67134004938934,46484.37499999999,-27.09161149843025,46484.37499999999,-34.69598658995843
46582.03124999999,-28.2019812592108,46582.03124999999,-25.54494880569941,46582.03124999999,-20.89387730317409
46679.68749999999,-20.6037367915002,46679.68749999999,-27.93987752514811,46679.68749999999,-36.04881391581402
46777.34374999999,-30.46100934595618,46777.34374999999,-36.6173081232981,46777.34374999999,-26.16564453014173
46874.99999999999,-31.04442434765381,46874.99999999999,-31.46113161481358,46874.99999999999,-45.96146550640468
46972.65624999999,-33.85916318353282,46972.65624999999,-36.01797094948269,46972.65624999999,-30.15163652715455
47070.31249999999,-26.51316755732223,47070.31249999999,-28.5865691106914,47070.31249999999,-26.04889717119316
47167.96874999999,-29.80715564464138,47167.96874999999,-32.1958316372689,47167.96874999999,-28.10266499164802
47265.62499999999,-34.05750696745258,47265.62499999999,-23.51069949435383,47265.62499999999,-23.05394695933281
47363.28124999999,-23.23671012449707,47363.28124999999,-32.45785559421586,47363.28124999999,-27.87703015593959
47460.93749999999,-32.64020878751231,47460.93749999999,-35.4067631751965,47460.93749999999,-31.92345830579317
47558.59374999999,-23.24654822784959,47558.59374999999,-22.32561146816415,47558.59374999999,-25.08178639552088
47656.24999999999,-28.24960852566335,47656.24999999999,-37.76009793237832,47656.24999999999,-26.90261534830955
47753.90624999999,-25.8250261800465,47753.90624999999,-23.90979463337247,47753.90624999999,-24.22318140270747
47851.56249999999,-34.72903757639649,47851.56249999999,-29.38514507658085,47851.56249999999,-48.86036671966454
47949.21874999999,-26.8347994870855,47949.21874999999,-25.22615138279319,47949.21874999999,-28.46531303160663
48046.87499999999,-30.99758652227661,48046.87499999999,-22.16197265960327,48046.87499999999,-24.50538062065636
48144.53124999999,-26.12786475258322,48144.53124999999,-28.73820069449739,48144.53124999999,-36.10650080754557
48242.18749999999,-27.62917009634774,48242.18749999999,-28.37665028800594,48242.18749999999,-28.81028930594845
48339.84374999999,-31.04801459776693,48339.84374999999,-30.72615586596843,48339.84374999999,-36.82597230771369
48437.49999999999,-36.85169772754057,48437.49999999999,-27.32140616570826,48437.49999999999,-31.1191732022033
48535.15624999999,-36.3520908618333,48535.15624999999,-34.00016388170489,48535.15624999999,-29.75170236683392
48632.81249999999,-30.47101687500787,48632.81249999999,-31.36558180062495,48632.81249999999,-24.37374095343574
48730.46874999999,-26.95216055438704,48730.46874999999,-31.7827660655263,48730.46874999999,-28.35620275133721
48828.12499999999,-25.54826982916271,48828.12499999999,-25.41704406300708,48828.12499999999,-25.02641590799925
48925.78124999999,-26.45797315976571,48925.78124999999,-29.40708387189881,48925.78124999999,-35.25345804939419
49023.43749999999,-27.55678427856909,49023.43749999999,-23.71267368772764,49023.43749999999,-32.33651950741354
49121.09374999999,-35.79675848813935,49121.09374999999,-34.79863771738732,49121.09374999999,-38.18817768976498
49218.74999999999,-24.76175948308097,49218.74999999999,-29.47946634143646,49218.74999999999,-32.33740322692708
49316.40624999999,-28.53226751128885,49316.40624999999,-24.82411131594697,49316.40624999999,-23.47550327702281
49414.06249999999,-39.1011819180769,49414.06249999999,-24.88227108064033,49414.06249999999,-38.21878035685423
49511.71874999999,-38.97204105835488,49511.71874999999,-30.70247446990756,49511.71874999999,-31.8588866237384
49609.37499999999,-29.87297733964549,49609.37499999999,-26.0460694661731,49609.37499999999,-25.5737187802698
49707.03124999999,-28.16467432386623,49707.03124999999,-34.85685114053899,49707.03124999999,-44.7905502001208
49804.68749999999,-28.73845234958683,49804.68749999999,-33.41552266287204,49804.68749999999,-23.06929125575138
49902.34374999999,-37.59010943308424,49902.34374999999,-28.58666006583528,49902.34374999999,-34.66114950702583
49999.99999999999,-31.6086134708232,49999.99999999999,-25.39874534291366,49999.99999999999,-27.40021542911727
50097.65624999999,-37.4717704946739,50097.65624999999,-32.60917592777928,50097.65624999999,-23.27419429366455
50195.31249999999,-24.19178451671839,50195.31249999999,-23.98756110719006,50195.31249999999,-40.40678630190476
50292.96874999999,-40.87343750107706,50292.96874999999,-38.78375621563028,50292.96874999999,-22.81577532762885
50390.62499999999,-28.33465021476371,50390.62499999999,-26.98305389877807,50390.62499999999,-30.86256236049697
50488.28124999999,-26.82560257891597,50488.28124999999,-33.00840778182501,50488.28124999999,-28.59481902429454
50585.93749999999,-24.79374330778623,50585.93749999999,-38.22744374582431,50585.93749999999,-34.6704807616787
50683.59374999999,-29.33884218417653,50683.59374999999,-48.32399963885113,50683.59374999999,-36.22268046570098
50781.24999999999,-31.45361795852757,50781.24999999999,-23.79763361878754,50781.24999999999,-29.63554046876394
50878.90624999999,-31.7508382283539,50878.90624999999,-29.56294880833186,50878.90624999999,-25.49444378199927
50976.56249999999,-28.86156961106872,50976.56249999999,-34.11536276475366,50976.56249999999,-31.40580502954438
51074.21874999999,-30.93380505777682,51074.21874999999,-28.07047401548882,51074.21874999999,-30.87104506788019
51171.87499999999,-32.33116476684168,51171.87499999999,-45.25959303809462,51171.87499999999,-34.32448168295826
51269.53124999999,-26.92001486821616,51269.53124999999,-38.51066807533984,51269.53124999999,-30.00800723894084
51367.18749999999,-34.96718394300507,51367.18749999999,-30.97645150897472,51367.18749999999,-28.73042727074329
51464.84374999999,-27.55004223823842,51464.84374999999,-25.56020171408425,51464.84374999999,-22.99338672024182
51562.49999999999,-33.76474721405704,51562.49999999999,-33.43791925517205,51562.49999999999,-21.72101413892122
51660.15624999999,-36.9809558092746,51660.15624999999,-27.09872348845855,51660.15624999999,-26.57234776381317
51757.81249999999,-40.25240492682681,51757.81249999999,-40.05763536426188,51757.81249999999,-29.80009054886798
51855.46874999999,-31.57036414253759,51855.46874999999,-27.06195682756068,51855.46874999999,-28.3681533482714
51953.12499999999,-29.66276491380922,51953.12499999999,-32.8506530153554,51953.12499999999,-41.14902945424745
52050.78124999999,-27.76394996685879,52050.78124999999,-28.79229495028106,52050.78124999999,-23.16426482988939
52148.43749999999,-29.07740354530112,52148.43749999999,-25.40286127395781,52148.43749999999,-30.70718033688869
52246.09374999999,-28.31440587891998,52246.09374999999,-24.19466762560036,52246.09374999999,-35.91796355834091
52343.74999999999,-28.95514820249687,52343.74999999999,-34.10053848220902,52343.74999999999,-30.16912309096876
52441.40624999999,-25.49422798664949,52441.40624999999,-35.56570788363117,52441.40624999999,-29.04637838479832
52539.06249999999,-42.50240288492529,52539.06249999999,-22.4527193719605,52539.06249999999,-35.19024592328113
52636.71874999999,-36.51627855858386,52636.71874999999,-31.38310189530913,52636.71874999999,-31.98814236612063
52734.37499999999,-27.20345664932237,52734.37499999999,-31.63067529681813,52734.37499999999,-28.00613146587745
52832.03124999999,-32.42416979463479,52832.03124999999,-28.56922082736298,52832.03124999999,-34.0514542745493
52929.68749999999,-32.51781929352103,52929.68749999999,-38.22609842147026,52929.68749999999,-36.6774531424946
53027.34374999999,-25.03575649628834,53027.34374999999,-23.93081051115765,53027.34374999999,-27.46584909359036
53124.99999999999,-26.85993500901824,53124.99999999999,-33.32372205136603,53124.99999999999,-30.21401915477797
53222.65624999999,-25.55090020712819,53222.65624999999,-32.96866245648479,53222.65624999999,-23.83878177916848
53320.31249999999,-23.60933794954526,53320.31249999999,-25.32429051745374,53320.31249999999,-32.34438859422998
53417.96874999999,-31.25621019643715,53417.96874999999,-28.01382761703444,53417.96874999999,-24.17419522435979
53515.62499999999,-24.91793822425198,53515.62499999999,-27.41221286617591,53515.62499999999,-27.44239645512199
53613.28124999999,-29.73751333568229,53613.28124999999,-26.11733316714773,53613.28124999999,-36.07529276334585
53710.93749999999,-37.36835664453062,53710.93749999999,-34.5716280863129,53710.93749999999,-33.43688664779904
53808.59374999999,-40.60127933245043,53808.59374999999,-35.84605166325477,53808.59374999999,-27.13151335691721
53906.24999999999,-26.04521477928547,53906.24999999999,-34.10816739910668,53906.24999999999,-26.60242807702934
54003.90624999999,-33.9175765454248,54003.90624999999,-25.22952787483557,54003.90624999999,-39.66099873148323
54101.56249999999,-32.46908041220318,54101.56249999999,-28.40296482561744,54101.56249999999,-54.78000529285837
54199.21874999999,-23.81871161848004,54199.21874999999,-40.39585542705112,54199.21874999999,-29.45138327426574
54296.87499999999,-36.65111558329357,54296.87499999999,-25.0466687240195,54296.87499999999,-27.46104050309278
54394.53124999999,-28.70983451847142,54394.53124999999,-25.37439152868246,54394.53124999999,-25.95789210974576
54492.18749999999,-41.25098650506393,54492.18749999999,-27.83429461340825,54492.18749999999,-31.91782613564972
54589.84374999999,-37.29287293411475,54589.84374999999,-29.92150728705785,54589.84374999999,-36.11680603069522
54687.49999999999,-30.2893649081646,54687.49999999999,-27.98334686257028,54687.49999999999,-33.64259196938144
54785.15624999999,-35.42265552895724,54785.15624999999,-40.85496809317078,54785.15624999999,-34.81561415054932
54882.81249999999,-28.46794062468335,54882.81249999999,-27.15335428969418,54882.81249999999,-48.87481056299418
54980.46874999999,-29.64250883997919,54980.46874999999,-32.12855006857259,54980.46874999999,-40.33139624172008
55078.12499999999,-26.79741540480094,55078.12499999999,-30.80631401365688,55078.12499999999,-36.05660149733714
55175.78124999999,-32.46161318148311,55175.78124999999,-35.69576066092519,55175.78124999999,-29.37334594281391
55273.43749999999,-31.46396446138685,55273.43749999999,-30.34564475163592,55273.43749999999,-26.68129275065878
55371.09374999999,-30.6546200182287,55371.09374999999,-31.26678450479588,55371.09374999999,-23.74274999863328
55468.74999999999,-30.67053501203789,55468.74999999999,-37.58201049700409,55468.74999999999,-32.11093356227455
55566.40624999999,-35.53985981547011,55566.40624999999,-32.5411460404618,55566.40624999999,-31.78268555527394
55664.06249999999,-27.5904142758783,55664.06249999999,-37.4189326673549,55664.06249999999,-30.8811180044564
55761.71874999999,-29.80635873062396,55761.71874999999,-36.5682430396952,55761.71874999999,-35.1535195772118
55859.37499999999,-32.3558931914419,55859.37499999999,-26.27987564640497,55859.37499999999,-33.73907269697718
55957.03124999999,-32.81224909794265,55957.03124999999,-26.9721890765626,55957.03124999999,-32.97072713107644
56054.68749999999,-37.74443077232419,56054.68749999999,-37.88755594814809,56054.68749999999,-41.18200441121357
