spectrum_Out X,spectrum_Out Y,spectrum_ve X,spectrum_ve Y,spectrum_vin X,spectrum_vin Y
29296.875,-29.25568836758471,29296.875,-82.45672713365914,29296.875,-309.3028183927757
29394.53125,-42.77662427163576,29394.53125,-95.9776630377567,29394.53125,-309.5444374713038
29492.1875,-37.70190733061323,29492.1875,-90.90294609676096,29492.1875,-309.4643031861235
29589.84375,-31.94786299124925,29589.84375,-85.1489017573125,29589.84375,-309.4714038195145
29687.5,-38.17522583852552,29687.5,-91.37626460453733,29687.5,-309.5488851245664
29785.15625,-32.94880354214518,29785.15625,-86.14984230830564,29785.15625,-309.5764585479303
29882.8125,-35.53356322732056,29882.8125,-88.73460199335612,29882.8125,-309.5565371545599
29980.46875,-41.13208104891152,29980.46875,-94.33311981502504,29980.46875,-309.4753984939608
30078.125,-33.08922107067875,30078.125,-86.2902598367387,30078.125,-309.7145673458255
30175.78125,-31.48292680630001,30175.78125,-84.68396557246244,30175.78125,-309.5230087498162
30273.4375,-31.82787608749241,30273.4375,-85.0289148535544,30273.4375,-309.5268959037093
30371.09375,-39.74975090210845,30371.09375,-92.9507896681294,30371.09375,-310.0433919092066
30468.75,-43.87455483408986,30468.75,-97.07559360023171,30468.75,-309.325956283952
30566.40625,-52.09245549642191,30566.40625,-105.2934942622613,30566.40625,-309.6138051370704
30664.0625,-29.46078656448955,30664.0625,-82.66182533063667,30664.0625,-310.0175311977504
30761.71875,-30.24575118739718,30761.71875,-83.44678995346766,30761.71875,-309.2304963056242
30859.375,-27.86223999389701,30859.375,-81.06327876002331,30859.375,-310.5115261835695
30957.03125,-36.28832657484847,30957.03125,-89.48936534090834,30957.03125,-309.5270605151458
31054.6875,-30.0934271626309,31054.6875,-83.29446592873254,31054.6875,-309.8870624900114
31152.34375,-34.81750591957439,31152.34375,-88.0185446857169,31152.34375,-310.2293562695148
31250,-48.40950021471406,31250,-101.6105389811216,31250,-309.8589756523752
31347.65625,-35.29347494897132,31347.65625,-88.49451371510571,31347.65625,-309.7369976114686
31445.3125,-26.60955842435228,31445.3125,-79.81059719044308,31445.3125,-310.1137790430366
31542.96875,-55.07618199372608,31542.96875,-108.277220759616,31542.96875,-309.9021225814759
31640.625,-36.82774221905198,31640.625,-90.02878098525167,31640.625,-309.775191307064
31738.28125,-33.06120885832503,31738.28125,-86.26224762439111,31738.28125,-310.2959153853953
31835.9375,-33.29109241362353,31835.9375,-86.49213117969302,31835.9375,-309.9053669571044
31933.59375,-33.74917194995816,31933.59375,-86.95021071611879,31933.59375,-309.6739284983433
32031.25,-31.24636687508931,32031.25,-84.44740564116242,32031.25,-310.7343723842582
32128.90625,-38.41624008666478,32128.90625,-91.61727885269997,32128.90625,-309.3385002135457
32226.5625,-31.00192130943952,32226.5625,-84.20296007557589,32226.5625,-310.9131862458308
32324.21875,-26.80246358776177,32324.21875,-80.00350235385471,32324.21875,-309.8671620589302
32421.875,-37.04831915852473,32421.875,-90.24935792459237,32421.875,-310.1491960706091
32519.53125,-28.09399004631258,32519.53125,-81.29502881243489,32519.53125,-310.4700643073629
32617.1875,-48.59531147710329,32617.1875,-101.7963502431864,32617.1875,-310.1330585580636
32714.84375,-40.63239254035299,32714.84375,-93.8334313064239,32714.84375,-310.2126866908479
32812.49999999999,-31.79767888695508,32812.49999999999,-84.99871765311457,32812.49999999999,-310.2770381106683
32910.15624999999,-32.76443253663822,32910.15624999999,-85.9654713027895,32910.15624999999,-310.3797317713864
33007.81249999999,-34.5755267709424,33007.81249999999,-87.77656553711383,33007.81249999999,-310.2272502453507
33105.46874999999,-49.34272831850098,33105.46874999999,-102.5437670847775,33105.46874999999,-310.4025660275354
33203.12499999999,-33.40305241006524,33203.12499999999,-86.60409117617451,33203.12499999999,-310.472285365995
33300.78124999999,-30.41441303791057,33300.78124999999,-83.61545180401905,33300.78124999999,-310.3353591431887
33398.43749999999,-40.71443321021821,33398.43749999999,-93.91547197623687,33398.43749999999,-310.494765160358
33496.09374999999,-36.45484969608867,33496.09374999999,-89.65588846213137,33496.09374999999,-310.4852878912321
33593.74999999999,-33.08257481914509,33593.74999999999,-86.28361358530867,33593.74999999999,-310.4032701655569
33691.40624999999,-31.32800746975175,33691.40624999999,-84.52904623585128,33691.40624999999,-310.4310206094464
33789.06249999999,-35.92872962253476,33789.06249999999,-89.12976838864019,33789.06249999999,-310.6086174221502
33886.71874999999,-30.32078653151876,33886.71874999999,-83.5218252976492,33886.71874999999,-310.5327077038593
33984.37499999999,-51.83553191244674,33984.37499999999,-105.036570678603,33984.37499999999,-310.4068441634043
34082.03124999999,-29.51487130578009,34082.03124999999,-82.71591007190003,34082.03124999999,-310.6031573613676
34179.68749999999,-31.64007760302209,34179.68749999999,-84.84111636912544,34179.68749999999,-310.6185835156324
34277.34374999999,-41.01339001963705,34277.34374999999,-94.21442878571254,34277.34374999999,-310.6181615419224
34374.99999999999,-29.05172876555828,34374.99999999999,-82.25276753167844,34374.99999999999,-310.8402807349171
34472.65624999999,-31.35736068749816,34472.65624999999,-84.55839945365386,34472.65624999999,-310.7188097618416
34570.31249999999,-25.85987092812368,34570.31249999999,-79.06090969425608,34570.31249999999,-310.665122531263
34667.96874999999,-30.26746454428445,34667.96874999999,-83.46850331036165,34667.96874999999,-310.8002396263803
34765.62499999999,-31.14423986120267,34765.62499999999,-84.34527862728513,34765.62499999999,-310.7378460122072
34863.28124999999,-32.88106960413444,34863.28124999999,-86.08210837029658,34863.28124999999,-310.6952989776529
34960.93749999999,-35.71217189748151,34960.93749999999,-88.91321066365769,34960.93749999999,-310.7203808826521
35058.59374999999,-41.03978261876867,35058.59374999999,-94.24082138497897,35058.59374999999,-310.8558189616803
35156.24999999999,-28.3164576616905,35156.24999999999,-81.51749642781411,35156.24999999999,-310.8582880788509
35253.90624999999,-28.43893937846922,35253.90624999999,-81.63997814461112,35253.90624999999,-310.8018202917022
35351.56249999999,-35.89621352847674,35351.56249999999,-89.09725229453522,35351.56249999999,-310.9570695285698
35449.21874999999,-36.68020064839821,35449.21874999999,-89.88123941443942,35449.21874999999,-310.9256955957037
35546.87499999999,-26.66488438625244,35546.87499999999,-79.86592315234653,35546.87499999999,-310.7842794412467
35644.53124999999,-24.19554302660124,35644.53124999999,-77.39658179271646,35644.53124999999,-310.9098042326849
35742.18749999999,-37.74001333663697,35742.18749999999,-90.94105210283408,35742.18749999999,-311.086040848095
35839.84374999999,-30.34181002085763,35839.84374999999,-83.54284878698301,35839.84374999999,-311.0368485136395
35937.49999999999,-27.94655775209443,35937.49999999999,-81.14759651823402,35937.49999999999,-311.0028687438694
36035.15624999999,-26.49231137293911,36035.15624999999,-79.69335013902888,36035.15624999999,-311.1751225118268
36132.81249999999,-30.3506987441908,36132.81249999999,-83.55173751027804,36132.81249999999,-310.9383334834282
36230.46874999999,-31.65164838979156,36230.46874999999,-84.85268715593683,36230.46874999999,-311.0352130004226
36328.12499999999,-28.72500036866258,36328.12499999999,-81.92603913474707,36328.12499999999,-311.1552774074603
36425.78124999999,-26.47693105427346,36425.78124999999,-79.67796982038462,36425.78124999999,-311.0155387645492
36523.43749999999,-42.49921262930397,36523.43749999999,-95.7002513955497,36523.43749999999,-311.1471670657818
36621.09374999999,-34.43816584096999,36621.09374999999,-87.63920460702781,36621.09374999999,-311.1512091425552
36718.74999999999,-31.93699033794016,36718.74999999999,-85.13802910409338,36718.74999999999,-311.2365931882869
36816.40624999999,-29.7195291537153,36816.40624999999,-82.92056791986079,36816.40624999999,-311.4476161162065
36914.06249999999,-28.19921902567867,36914.06249999999,-81.40025779176602,36914.06249999999,-311.0940195984784
37011.71874999999,-22.42002555767045,37011.71874999999,-75.62106432376946,37011.71874999999,-311.1902735004748
37109.37499999999,-27.25612213472822,37109.37499999999,-80.45716090081585,37109.37499999999,-311.0729163064917
37207.03124999999,-28.38693825232022,37207.03124999999,-81.58797701843702,37207.03124999999,-311.3848177632655
37304.68749999999,-29.50917627880433,37304.68749999999,-82.71021504494635,37304.68749999999,-311.3795382478403
37402.34374999999,-29.04309479687381,37402.34374999999,-82.24413356297541,37402.34374999999,-310.8340001892417
37499.99999999999,-30.90460402211791,37499.99999999999,-84.1056427882509,37499.99999999999,-310.8654479449997
37597.65624999999,-30.69345548444298,37597.65624999999,-83.89449425055277,37597.65624999999,-311.4916940970654
37695.31249999999,-24.21247103619361,37695.31249999999,-77.41350980231884,37695.31249999999,-311.6121904174316
37792.96874999999,-35.02438871144074,37792.96874999999,-88.22542747749492,37792.96874999999,-311.5682949718627
37890.62499999999,-26.72165939394387,37890.62499999999,-79.92269816007689,37890.62499999999,-311.4335620410936
37988.28124999999,-29.79332061588481,37988.28124999999,-82.99435938202404,37988.28124999999,-311.4632979611195
38085.93749999999,-36.29986835558913,38085.93749999999,-89.50090712163508,38085.93749999999,-311.4600442402608
38183.59374999999,-36.37198180886806,38183.59374999999,-89.57302057492012,38183.59374999999,-311.4432212743137
38281.24999999999,-30.19682757010212,38281.24999999999,-83.39786633624961,38281.24999999999,-311.3628186401229
38378.90624999999,-23.61621669115453,38378.90624999999,-76.81725545725203,38378.90624999999,-311.4614044074547
38476.56249999999,-30.05083372023936,38476.56249999999,-83.25187248631818,38476.56249999999,-311.3332796674125
38574.21874999999,-36.11252840734674,38574.21874999999,-89.31356717339511,38574.21874999999,-311.6583451167104
38671.87499999999,-26.09474494083152,38671.87499999999,-79.29578370693223,38671.87499999999,-311.729709107669
38769.53124999999,-34.94637124680738,38769.53124999999,-88.14741001285897,38769.53124999999,-311.1499968372477
38867.18749999999,-32.88532639974768,38867.18749999999,-86.08636516590769,38867.18749999999,-311.0720198347581
38964.84374999999,-24.9901740596007,38964.84374999999,-78.19121282573138,38964.84374999999,-311.6355968087152
39062.49999999999,-25.21274290542722,39062.49999999999,-78.41378167153725,39062.49999999999,-311.7386756003836
39160.15624999999,-28.23478569937258,39160.15624999999,-81.43582446548581,39160.15624999999,-311.864948138708
39257.81249999999,-29.20445481343001,39257.81249999999,-82.40549357957184,39257.81249999999,-311.7650268282503
39355.46874999999,-46.0233985865358,39355.46874999999,-99.22443735272594,39355.46874999999,-311.7885361103951
39453.12499999999,-30.05965400466649,39453.12499999999,-83.26069277080998,39453.12499999999,-311.8514488824215
39550.78124999999,-27.63268455744027,39550.78124999999,-80.83372332353449,39550.78124999999,-311.8485201637237
39648.43749999999,-33.02616958014924,39648.43749999999,-86.22720834628839,39648.43749999999,-311.7308116374347
39746.09374999999,-22.529120258015,39746.09374999999,-75.73015902412735,39746.09374999999,-311.754425797629
39843.74999999999,-28.89886596627143,39843.74999999999,-82.09990473239779,39843.74999999999,-311.7863520011397
39941.40624999999,-33.84999168407549,39941.40624999999,-87.05103045016224,39941.40624999999,-311.8097763922205
40039.06249999999,-32.25696472539376,40039.06249999999,-85.45800349147102,40039.06249999999,-311.8190234615782
40136.71874999999,-28.36072634702916,40136.71874999999,-81.56176511314919,40136.71874999999,-311.8123063493975
40234.37499999999,-30.68815123856685,40234.37499999999,-83.88919000464861,40234.37499999999,-311.8362359809244
40332.03124999999,-33.62424980912378,40332.03124999999,-86.82528857521237,40332.03124999999,-311.9733008574326
40429.68749999999,-34.37089742220267,40429.68749999999,-87.57193618826577,40429.68749999999,-311.8361417002296
40527.34374999999,-31.98307470787745,40527.34374999999,-85.18411347395265,40527.34374999999,-311.9207434358966
40624.99999999999,-28.18262929035496,40624.99999999999,-81.38366805647311,40624.99999999999,-312.0863293199326
40722.65624999999,-31.15680948076906,40722.65624999999,-84.35784824685344,40722.65624999999,-311.9252093981561
40820.31249999999,-40.03465555408563,40820.31249999999,-93.23569432009921,40820.31249999999,-312.0655267332731
40917.96874999999,-29.1733637438263,40917.96874999999,-82.37440250992117,40917.96874999999,-311.9809197203856
41015.62499999999,-33.35371998193181,41015.62499999999,-86.55475874805747,41015.62499999999,-312.0529534759999
41113.28124999999,-25.20046680148888,41113.28124999999,-78.4015055676185,41113.28124999999,-312.0439796332421
41210.93749999999,-24.9560554872482,41210.93749999999,-78.15709425334548,41210.93749999999,-312.1668459174533
41308.59374999999,-36.37251359565575,41308.59374999999,-89.5735523617455,41308.59374999999,-311.9506691287354
41406.24999999999,-37.38359475425292,41406.24999999999,-90.58463352044016,41406.24999999999,-311.9293852884637
41503.90624999999,-29.28541142336835,41503.90624999999,-82.48645018949753,41503.90624999999,-312.0414038568654
41601.56249999999,-33.41803966810435,41601.56249999999,-86.61907843426293,41601.56249999999,-312.1783747642514
41699.21874999999,-47.11046078741184,41699.21874999999,-100.3114995536461,41699.21874999999,-312.2647556897647
41796.87499999999,-25.70889351662007,41796.87499999999,-78.90993228271469,41796.87499999999,-312.2139693306395
41894.53124999999,-24.05651698112786,41894.53124999999,-77.2575557472525,41894.53124999999,-312.2521872054831
41992.18749999999,-29.92097546218538,41992.18749999999,-83.12201422832652,41992.18749999999,-312.3576513436876
42089.84374999999,-33.09865818745856,42089.84374999999,-86.29969695357326,42089.84374999999,-312.131656793431
42187.49999999999,-20.17242528056843,42187.49999999999,-73.37346404668322,42187.49999999999,-312.3209128911456
42285.15624999999,-37.61372959249972,42285.15624999999,-90.81476835864731,42285.15624999999,-312.1864338454786
42382.81249999999,-30.04466474991052,42382.81249999999,-83.24570351599648,42382.81249999999,-312.3949814198127
42480.46874999999,-38.51106685427758,42480.46874999999,-91.71210562031305,42480.46874999999,-311.9346813566967
42578.12499999999,-42.53583019820327,42578.12499999999,-95.73686896443648,42578.12499999999,-312.3743054723069
42675.78124999999,-25.08926945576322,42675.78124999999,-78.29030822187976,42675.78124999999,-312.4625607346167
42773.43749999999,-30.70193068679814,42773.43749999999,-83.9029694529397,42773.43749999999,-312.2532377339679
42871.09374999999,-26.6541768796621,42871.09374999999,-79.85521564576543,42871.09374999999,-312.3442043601439
42968.74999999999,-23.45067059304133,42968.74999999999,-76.65170935916233,42968.74999999999,-312.565137020058
43066.40624999999,-28.93107928036094,43066.40624999999,-82.13211804646252,43066.40624999999,-312.4735459116955
43164.06249999999,-24.69100155507097,43164.06249999999,-77.89204032118448,43164.06249999999,-312.4711070447584
43261.71874999999,-36.16286223948832,43261.71874999999,-89.36390100556625,43261.71874999999,-312.5043761831922
43359.37499999999,-27.12446441259899,43359.37499999999,-80.32550317871328,43359.37499999999,-312.4513827503196
43457.03124999999,-27.78464152459176,43457.03124999999,-80.98568029072123,43457.03124999999,-312.3843875463639
43554.68749999999,-44.97916728500098,43554.68749999999,-98.18020605121775,43554.68749999999,-312.5368633450969
43652.34374999999,-27.70566219874887,43652.34374999999,-80.90670096486527,43652.34374999999,-312.4794824441369
43749.99999999999,-35.41221469444375,43749.99999999999,-88.61325346060008,43749.99999999999,-312.6231329336367
43847.65624999999,-26.82641563538493,43847.65624999999,-80.02745440149148,43847.65624999999,-312.3457730918856
43945.31249999999,-36.63128350981629,43945.31249999999,-89.83232227588869,43945.31249999999,-312.6881950656037
44042.96874999999,-29.84652365637388,44042.96874999999,-83.04756242251585,44042.96874999999,-312.3749205595073
44140.62499999999,-28.15153380556821,44140.62499999999,-81.3525725716727,44140.62499999999,-312.8514393768334
44238.28124999999,-26.54602695187,44238.28124999999,-79.74706571798475,44238.28124999999,-312.337303120372
44335.93749999999,-31.7872226048542,44335.93749999999,-84.98826137098644,44335.93749999999,-313.4151620574476
44433.59374999999,-22.7011247879004,44433.59374999999,-75.90216355402505,44433.59374999999,-312.5700654638082
44531.24999999999,-40.16028343973842,44531.24999999999,-93.36132220576059,44531.24999999999,-312.6958841081447
44628.90624999999,-34.03015699050914,44628.90624999999,-87.23119575663611,44628.90624999999,-312.4730902891656
44726.56249999999,-22.38688244287621,44726.56249999999,-75.5879212089977,44726.56249999999,-312.7480940300926
44824.21874999999,-24.53779339276105,44824.21874999999,-77.7388321588592,44824.21874999999,-312.50264228667
44921.87499999999,-25.63494090185451,44921.87499999999,-78.83597966795047,44921.87499999999,-312.6426909123915
45019.53124999999,-36.85309023227171,45019.53124999999,-90.05412899833387,45019.53124999999,-312.8339432052342
45117.18749999999,-28.79274974657556,45117.18749999999,-81.99378851271376,45117.18749999999,-312.6141945791175
45214.84374999999,-27.72535272110226,45214.84374999999,-80.92639148722752,45214.84374999999,-312.7076563111168
45312.49999999999,-46.5102732232664,45312.49999999999,-99.71131198920793,45312.49999999999,-312.9891800613681
45410.15624999999,-32.81052211285211,45410.15624999999,-86.01156087897081,45410.15624999999,-312.6630292169329
45507.81249999999,-28.90024141623117,45507.81249999999,-82.10128018235767,45507.81249999999,-312.8972453156485
45605.46874999999,-23.55059814263553,45605.46874999999,-76.7516369087472,45605.46874999999,-312.5929678923732
45703.12499999999,-30.92982141729506,45703.12499999999,-84.13086018338345,45703.12499999999,-313.4673649811834
45800.78124999999,-24.01588531646481,45800.78124999999,-77.21692408256584,45800.78124999999,-312.8506553104219
45898.43749999999,-33.52506324333971,45898.43749999999,-86.72610200945604,45898.43749999999,-313.1088962897766
45996.09374999999,-33.80201663470246,45996.09374999999,-87.00305540082043,45996.09374999999,-312.6706203567834
46093.74999999999,-32.58661210920199,46093.74999999999,-85.78765087532926,46093.74999999999,-312.8542762064515
46191.40624999999,-30.63277512621728,46191.40624999999,-83.83381389235693,46191.40624999999,-312.8796304284426
46289.06249999999,-26.51467437298788,46289.06249999999,-79.71571313908328,46289.06249999999,-312.8740257731099
46386.71874999999,-30.73425856468074,46386.71874999999,-83.93529733080692,46386.71874999999,-312.9336053432178
46484.37499999999,-34.69598658995843,46484.37499999999,-87.89702535606358,46484.37499999999,-312.9452672574604
46582.03124999999,-20.89387730317409,46582.03124999999,-74.09491606927725,46582.03124999999,-313.017768964875
46679.68749999999,-36.04881391581402,46679.68749999999,-89.24985268196352,46679.68749999999,-312.9795980268837
46777.34374999999,-26.16564453014173,46777.34374999999,-79.36668329624567,46777.34374999999,-313.1558133537388
46874.99999999999,-45.96146550640468,46874.99999999999,-99.16250427265686,46874.99999999999,-312.8283626359625
46972.65624999999,-30.15163652715455,46972.65624999999,-83.35267529328776,46972.65624999999,-312.9584552972754
47070.31249999999,-26.04889717119316,47070.31249999999,-79.2499359373161,47070.31249999999,-313.0753177574611
47167.96874999999,-28.10266499164802,47167.96874999999,-81.30370375776792,47167.96874999999,-313.0885041218431
47265.62499999999,-23.05394695933281,47265.62499999999,-76.25498572545484,47265.62499999999,-313.1080715368138
47363.28124999999,-27.87703015593959,47363.28124999999,-81.07806892207296,47363.28124999999,-313.1169910589759
47460.93749999999,-31.92345830579317,47460.93749999999,-85.12449707191254,47460.93749999999,-312.9951142897023
47558.59374999999,-25.08178639552088,47558.59374999999,-78.28282516164612,47558.59374999999,-313.0571404428233
47656.24999999999,-26.90261534830955,47656.24999999999,-80.10365411440583,47656.24999999999,-313.0129969163214
47753.90624999999,-24.22318140270747,47753.90624999999,-77.42422016881918,47753.90624999999,-313.1979117252471
47851.56249999999,-48.86036671966454,47851.56249999999,-102.0614054857589,47851.56249999999,-313.2525841751236
47949.21874999999,-28.46531303160663,47949.21874999999,-81.66635179772328,47949.21874999999,-313.2591316143046
48046.87499999999,-24.50538062065636,48046.87499999999,-77.70641938675575,48046.87499999999,-313.1117422661799
48144.53124999999,-36.10650080754557,48144.53124999999,-89.30753957365079,48144.53124999999,-312.9686915249118
48242.18749999999,-28.81028930594845,48242.18749999999,-82.01132807208262,48242.18749999999,-313.111266152436
48339.84374999999,-36.82597230771369,48339.84374999999,-90.0270110738436,48339.84374999999,-313.4439845646901
48437.49999999999,-31.1191732022033,48437.49999999999,-84.32021196828524,48437.49999999999,-313.1526980565519
48535.15624999999,-29.75170236683392,48535.15624999999,-82.95274113293632,48535.15624999999,-313.2270501441739
48632.81249999999,-24.37374095343574,48632.81249999999,-77.57477971954705,48632.81249999999,-313.2332656671306
48730.46874999999,-28.35620275133721,48730.46874999999,-81.55724151745608,48730.46874999999,-313.3062136150097
48828.12499999999,-25.02641590799925,48828.12499999999,-78.22745467412767,48828.12499999999,-313.2990911664476
48925.78124999999,-35.25345804939419,48925.78124999999,-88.4544968155119,48925.78124999999,-313.2332784926778
49023.43749999999,-32.33651950741354,49023.43749999999,-85.53755827353933,49023.43749999999,-313.161160218096
49121.09374999999,-38.18817768976498,49121.09374999999,-91.38921645594694,49121.09374999999,-313.402101668161
49218.74999999999,-32.33740322692708,49218.74999999999,-85.53844199303268,49218.74999999999,-313.4155250509198
49316.40624999999,-23.47550327702281,49316.40624999999,-76.67654204312373,49316.40624999999,-313.2172947939598
49414.06249999999,-38.21878035685423,49414.06249999999,-91.41981912299326,49414.06249999999,-313.4550909386315
49511.71874999999,-31.8588866237384,49511.71874999999,-85.05992538981801,49511.71874999999,-313.2896640497216
49609.37499999999,-25.5737187802698,49609.37499999999,-78.77475754639862,49609.37499999999,-313.4096204713372
49707.03124999999,-44.7905502001208,49707.03124999999,-97.99158896622933,49707.03124999999,-313.5984948353783
49804.68749999999,-23.06929125575138,49804.68749999999,-76.27033002185595,49804.68749999999,-313.3915716041104
49902.34374999999,-34.66114950702583,49902.34374999999,-87.86218827311758,49902.34374999999,-313.3362833962687
49999.99999999999,-27.40021542911727,49999.99999999999,-80.6012541952403,49999.99999999999,-313.4647413381382
50097.65624999999,-23.27419429366455,50097.65624999999,-76.4752330597719,50097.65624999999,-313.9009286586969
50195.31249999999,-40.40678630190476,50195.31249999999,-93.60782506807223,50195.31249999999,-313.3057743437097
50292.96874999999,-22.81577532762885,50292.96874999999,-76.0168140937536,50292.96874999999,-313.4149806669381
50390.62499999999,-30.86256236049697,50390.62499999999,-84.06360112663378,50390.62499999999,-313.1153649677523
50488.28124999999,-28.59481902429454,50488.28124999999,-81.7958577903924,50488.28124999999,-313.7555405146388
50585.93749999999,-34.6704807616787,50585.93749999999,-87.8715195278306,50585.93749999999,-313.4654973337641
50683.59374999999,-36.22268046570098,50683.59374999999,-89.4237192318222,50683.59374999999,-313.6071094520523
50781.24999999999,-29.63554046876394,50781.24999999999,-82.83657923489625,50781.24999999999,-313.7192283734188
50878.90624999999,-25.49444378199927,50878.90624999999,-78.69548254810482,50878.90624999999,-313.5724484711108
50976.56249999999,-31.40580502954438,50976.56249999999,-84.60684379568093,50976.56249999999,-313.4853007348896
51074.21874999999,-30.87104506788019,51074.21874999999,-84.07208383401851,51074.21874999999,-313.6427049977256
51171.87499999999,-34.32448168295826,51171.87499999999,-87.52552044902993,51171.87499999999,-313.8363976871345
51269.53124999999,-30.00800723894084,51269.53124999999,-83.20904600505696,51269.53124999999,-314.0324772546626
51367.18749999999,-28.73042727074329,51367.18749999999,-81.93146603684644,51367.18749999999,-313.642996832479
51464.84374999999,-22.99338672024182,51464.84374999999,-76.1944254863654,51464.84374999999,-313.8224047589268
51562.49999999999,-21.72101413892122,51562.49999999999,-74.92205290504211,51562.49999999999,-313.5476892289714
51660.15624999999,-26.57234776381317,51660.15624999999,-79.77338652991153,51660.15624999999,-313.7920755520095
51757.81249999999,-29.80009054886798,51757.81249999999,-83.00112931498427,51757.81249999999,-313.3601562946762
51855.46874999999,-28.3681533482714,51855.46874999999,-81.56919211436333,51855.46874999999,-313.8021091260945
51953.12499999999,-41.14902945424745,51953.12499999999,-94.35006822026997,51953.12499999999,-313.683738810426
52050.78124999999,-23.16426482988939,52050.78124999999,-76.36530359601254,52050.78124999999,-313.5547065547711
52148.43749999999,-30.70718033688869,52148.43749999999,-83.90821910302773,52148.43749999999,-313.8298836425939
52246.09374999999,-35.91796355834091,52246.09374999999,-89.11900232442134,52246.09374999999,-313.6355847129856
52343.74999999999,-30.16912309096876,52343.74999999999,-83.3701618570613,52343.74999999999,-313.6146458986785
52441.40624999999,-29.04637838479832,52441.40624999999,-82.24741715089746,52441.40624999999,-313.7795751956421
52539.06249999999,-35.19024592328113,52539.06249999999,-88.39128468943088,52539.06249999999,-313.9232497659176
52636.71874999999,-31.98814236612063,52636.71874999999,-85.18918113224998,52636.71874999999,-314.2283544776304
52734.37499999999,-28.00613146587745,52734.37499999999,-81.20717023197867,52734.37499999999,-313.9810423530728
52832.03124999999,-34.0514542745493,52832.03124999999,-87.25249304062187,52832.03124999999,-313.6996913721491
52929.68749999999,-36.6774531424946,52929.68749999999,-89.87849190856906,52929.68749999999,-313.8896031236084
53027.34374999999,-27.46584909359036,53027.34374999999,-80.66688785971365,53027.34374999999,-313.9498196512159
53124.99999999999,-30.21401915477797,53124.99999999999,-83.41505792089499,53124.99999999999,-313.850254858118
53222.65624999999,-23.83878177916848,53222.65624999999,-77.03982054526924,53222.65624999999,-313.9383967287538
53320.31249999999,-32.34438859422998,53320.31249999999,-85.54542736035971,53320.31249999999,-313.8296416465861
53417.96874999999,-24.17419522435979,53417.96874999999,-77.37523399046535,53417.96874999999,-313.8855151047126
53515.62499999999,-27.44239645512199,53515.62499999999,-80.6434352212537,53515.62499999999,-313.9216972987045
53613.28124999999,-36.07529276334585,53613.28124999999,-89.27633152940699,53613.28124999999,-313.7369199574164
53710.93749999999,-33.43688664779904,53710.93749999999,-86.63792541391953,53710.93749999999,-314.0367136699203
53808.59374999999,-27.13151335691721,53808.59374999999,-80.33255212301226,53808.59374999999,-313.8342845130392
53906.24999999999,-26.60242807702934,53906.24999999999,-79.80346684312566,53906.24999999999,-313.9997883641531
54003.90624999999,-39.66099873148323,54003.90624999999,-92.86203749754888,54003.90624999999,-313.9719022099596
54101.56249999999,-54.78000529285837,54101.56249999999,-107.9810440591595,54101.56249999999,-314.0802996673337
54199.21874999999,-29.45138327426574,54199.21874999999,-82.65242204039131,54199.21874999999,-313.9356911370759
54296.87499999999,-27.46104050309278,54296.87499999999,-80.66207926919222,54296.87499999999,-314.0033369854307
54394.53124999999,-25.95789210974576,54394.53124999999,-79.15893087586673,54394.53124999999,-314.0320894255788
54492.18749999999,-31.91782613564972,54492.18749999999,-85.11886490178655,54492.18749999999,-313.8285677044923
54589.84374999999,-36.11680603069522,54589.84374999999,-89.31784479681502,54589.84374999999,-314.1236695821219
54687.49999999999,-33.64259196938144,54687.49999999999,-86.84363073550293,54687.49999999999,-314.125936584798
54785.15624999999,-34.81561415054932,54785.15624999999,-88.01665291662046,54785.15624999999,-313.8672139022736
54882.81249999999,-48.87481056299418,54882.81249999999,-102.0758493288881,54882.81249999999,-314.0608034079395
54980.46874999999,-40.33139624172008,54980.46874999999,-93.53243500779691,54980.46874999999,-313.9513256554927
55078.12499999999,-36.05660149733714,55078.12499999999,-89.25764026345789,55078.12499999999,-314.1235057596777
55175.78124999999,-29.37334594281391,55175.78124999999,-82.57438470890446,55175.78124999999,-314.2526315750548
55273.43749999999,-26.68129275065878,55273.43749999999,-79.8823315167694,55273.43749999999,-314.3190779724383
55371.09374999999,-23.74274999863328,55371.09374999999,-76.94378876475162,55371.09374999999,-314.3439541702741
55468.74999999999,-32.11093356227455,55468.74999999999,-85.31197232835787,55468.74999999999,-314.2847570402089
55566.40624999999,-31.78268555527394,55566.40624999999,-84.98372432140017,55566.40624999999,-314.1877745490829
55664.06249999999,-30.8811180044564,55664.06249999999,-84.08215677054284,55664.06249999999,-314.2949031674579
55761.71874999999,-35.1535195772118,55761.71874999999,-88.35455834335491,55761.71874999999,-314.1316013021211
55859.37499999999,-33.73907269697718,55859.37499999999,-86.94011146305181,55859.37499999999,-313.9601077126973
55957.03124999999,-32.97072713107644,55957.03124999999,-86.17176589717448,55957.03124999999,-314.4109353808356
56054.68749999999,-41.18200441121357,56054.68749999999,-94.38304317732998,56054.68749999999,-314.154201402694
56152.34374999999,-38.25029783646337,56152.34374999999,-91.45133660251335,56152.34374999999,-313.9506372762121
56249.99999999999,-31.24357693390475,56249.99999999999,-84.44461569998833,56249.99999999999,-314.1385432254622
56347.65624999999,-38.90267135912075,56347.65624999999,-92.10371012527666,56347.65624999999,-314.1729905905397
