vin X,vin Y,vout X,vout Y
0,0,0,0
5e-06,0.004810099915166122,5e-06,0
1e-05,0.009715477172486775,1e-05,0.003125
1.5e-05,0.01461500218964362,1.5e-05,0.00625
2e-05,0.0195057236759717,2e-05,0.0125
2.5e-05,0.02438469564372325,2.5e-05,0.0171875
3e-05,0.02924897918262159,3e-05,0.0203125
3.5e-05,0.0340956442301501,3.5e-05,0.0265625
4e-05,0.03892177133651264,4e-05,0.03125
4.5e-05,0.04372445342320064,4.5e-05,0.0359375
5e-05,0.04850079753410941,5e-05,0.040625
5.5e-05,0.05324792657814514,5.5e-05,0.04531250000000001
6e-05,0.05796298106227837,6e-05,0.05
6.500000000000001e-05,0.06264312081399526,6.500000000000001e-05,0.0546875
7.000000000000001e-05,0.06728552669211085,7.000000000000001e-05,0.0578125
7.500000000000001e-05,0.07188740228491497,7.500000000000001e-05,0.0625
8.000000000000001e-05,0.07644597559462585,8.000000000000001e-05,0.06875000000000001
8.500000000000001e-05,0.08095850070713762,8.500000000000001e-05,0.07187500000000001
9.000000000000001e-05,0.08542225944605675,9.000000000000001e-05,0.07656250000000001
9.500000000000001e-05,0.08983456301002968,9.500000000000001e-05,0.07968750000000001
0.0001,0.09419275359237589,0.0001,0.08437500000000001
0.000105,0.09849420598205216,0.000105,0.0890625
0.00011,0.1027363291449803,0.00011,0.09062500000000001
0.000115,0.1069165677847903,0.000115,0.096875
0.00012,0.1110324038820347,0.00012,0.09843750000000001
0.000125,0.1150813582109496,0.000125,0.1046875
0.00013,0.1190609918328474,0.00013,0.10625
0.000135,0.122968907565242,0.000135,0.109375
0.00014,0.1268027514258232,0.00014,0.115625
0.0001450000000000001,0.1305602140504059,0.0001450000000000001,0.115625
0.0001500000000000001,0.1342390320840052,0.0001500000000000001,0.11875
0.0001550000000000001,0.137836989544198,0.0001550000000000001,0.1234375
0.0001600000000000001,0.1413519191559465,0.0001600000000000001,0.125
0.0001650000000000001,0.1447817036570838,0.0001650000000000001,0.1296875
0.0001700000000000001,0.148124277073675,0.0001700000000000001,0.1296875
0.0001750000000000001,0.1513776259644803,0.0001750000000000001,0.1328125
0.0001800000000000001,0.1545397906337787,0.0001800000000000001,0.1375
0.0001850000000000002,0.1576088663118143,0.0001850000000000002,0.1390625
0.0001900000000000002,0.1605830043021585,0.0001900000000000002,0.140625
0.0001950000000000002,0.1634604130952966,0.0001950000000000002,0.140625
0.0002000000000000002,0.1662393594477647,0.0002000000000000002,0.146875
0.0002050000000000002,0.1689181694261912,0.0002050000000000002,0.14375
0.0002100000000000002,0.1714952294156129,0.0002100000000000002,0.1515625
0.0002150000000000002,0.173968987091454,0.0002150000000000002,0.15
0.0002200000000000003,0.1763379523545907,0.0002200000000000003,0.1515625
0.0002250000000000003,0.1786006982289299,0.0002250000000000003,0.1546875
0.0002300000000000003,0.1807558617209661,0.0002300000000000003,0.1546875
0.0002350000000000003,0.1828021446407988,0.0002350000000000003,0.1546875
0.0002400000000000003,0.1847383143841121,0.0002400000000000003,0.159375
0.0002450000000000003,0.186563204674651,0.0002450000000000003,0.1578125
0.0002500000000000003,0.1882757162667414,0.0002500000000000003,0.1609375
0.0002550000000000003,0.1898748176074352,0.0002550000000000003,0.1609375
0.0002600000000000004,0.1913595454578789,0.0002600000000000004,0.1609375
0.0002650000000000004,0.1927290054735333,0.0002650000000000004,0.1640625
0.0002700000000000004,0.193982372742892,0.0002700000000000004,0.1640625
0.0002750000000000004,0.1951188922843785,0.0002750000000000004,0.165625
0.0002800000000000004,0.1961378795011184,0.0002800000000000004,0.165625
0.0002850000000000004,0.1970387205933142,0.0002850000000000004,0.165625
0.0002900000000000004,0.1978208729279771,0.0002900000000000004,0.165625
0.0002950000000000004,0.198483865365787,0.0002950000000000004,0.1671875
0.0003000000000000005,0.1990272985448904,0.0003000000000000005,0.1671875
0.0003050000000000005,0.1994508451214603,0.0003050000000000005,0.1671875
0.0003100000000000005,0.1997542499668765,0.0003100000000000005,0.16875
0.0003150000000000005,0.1999373303214054,0.0003150000000000005,0.1671875
0.0003200000000000005,0.1999999759042865,0.0003200000000000005,0.16875
0.0003250000000000005,0.199942148980164,0.0003250000000000005,0.1671875
0.0003300000000000005,0.1997638843818144,0.0003300000000000005,0.16875
0.0003350000000000006,0.1994652894891658,0.0003350000000000006,0.16875
0.0003400000000000006,0.1990465441646165,0.0003400000000000006,0.1671875
0.0003450000000000006,0.1985079006446921,0.0003450000000000006,0.16875
0.0003500000000000006,0.1978496833881078,0.0003500000000000006,0.1671875
0.0003550000000000006,0.1970722888803269,0.0003550000000000006,0.165625
0.0003600000000000006,0.1961761853947317,0.0003600000000000006,0.16875
0.0003650000000000006,0.1951619127105551,0.0003650000000000006,0.165625
0.0003700000000000006,0.1940300817877354,0.0003700000000000006,0.165625
0.0003750000000000007,0.1927813743988989,0.0003750000000000007,0.165625
0.0003800000000000007,0.1914165427186842,0.0003800000000000007,0.1640625
0.0003850000000000007,0.1899364088706617,0.0003850000000000007,0.1640625
0.0003900000000000007,0.1883418644321149,0.0003900000000000007,0.1625
0.0003950000000000007,0.1866338698969903,0.0003950000000000007,0.1625
0.0004000000000000007,0.1848134540973296,0.0004000000000000007,0.1625
0.0004050000000000007,0.182881713583541,0.0004050000000000007,0.159375
0.0004100000000000008,0.1808398119638772,0.0004100000000000008,0.159375
0.0004150000000000008,0.1786889792035224,0.0004150000000000008,0.15625
0.0004200000000000008,0.176430510883707,0.0004200000000000008,0.1578125
0.0004250000000000008,0.1740657674212966,0.0004250000000000008,0.1546875
