Out X,Out Y
0,1.911146886362722e-15
5e-06,1.129108471217138e-15
1e-05,7.16537940093076e-11
1.5e-05,1.999999365882024
2e-05,2.999999143244473
2.5e-05,2.999995458005346
3e-05,4.000025779732002
3.5e-05,6.99998427830514
4e-05,8.000007429636682
4.5e-05,8.999997482035837
5e-05,7.999997779302444
5.5e-05,9.999998281691475
6e-05,10.99999690979997
6.500000000000001e-05,12.99998151968325
7.000000000000001e-05,13.00001548641963
7.500000000000001e-05,15.99998643941703
8.000000000000001e-05,14.99999636748547
8.500000000000001e-05,17.00000319844007
9.000000000000001e-05,17.00001236740586
9.500000000000001e-05,18.9999962700652
0.0001,19.99999399164253
0.000105,21.99997875777122
0.00011,20.99998665103128
0.000115,21.99999024630375
0.00012,23.9999988766458
0.000125,27.00001664875354
0.00013,26.99999224960418
0.000135,25.99998942149358
0.00014,27.00001358870245
0.0001450000000000001,28.99998857775265
0.0001500000000000001,31.99998638933265
0.0001550000000000001,31.99999108017645
0.0001600000000000001,30.00000546009611
0.0001650000000000001,33.99999073539369
0.0001700000000000001,34.99999040583391
0.0001750000000000001,36.99998984995297
0.0001800000000000001,36.00002882456074
0.0001850000000000002,35.99998405570032
0.0001900000000000002,39.00002359541731
0.0001950000000000002,40.99998809699038
0.0002000000000000002,39.999988995874
0.0002050000000000002,40.99998877251191
0.0002100000000000002,42.99999933149836
0.0002150000000000002,43.99998800632501
0.0002200000000000003,44.99999073135857
0.0002250000000000003,43.99998783624113
0.0002300000000000003,46.99998942897955
0.0002350000000000003,47.99998777106686
0.0002400000000000003,47.99999355547448
0.0002450000000000003,48.99998128256844
0.0002500000000000003,51.00001134269359
0.0002550000000000003,50.99998538340513
0.0002600000000000004,52.99999446510009
0.0002650000000000004,52.99998059302877
0.0002700000000000004,54.0000773053123
0.0002750000000000004,54.99998474517891
0.0002800000000000004,56.00005321737169
0.0002850000000000004,57.00000961901172
0.0002900000000000004,57.99998433153919
0.0002950000000000004,58.99998353708393
0.0003000000000000005,60.00010400827476
0.0003050000000000005,60.99999558709282
0.0003100000000000005,61.99998272005006
0.0003150000000000005,62.00000284956502
0.0003200000000000005,62.99998555375588
0.0003250000000000005,64.00000669926399
0.0003300000000000005,64.999981438025
0.0003350000000000006,66.99998133057804
0.0003400000000000006,67.99999434419317
0.0003450000000000006,67.99999243733704
0.0003500000000000006,66.99999230776287
0.0003550000000000006,69.00007108857402
0.0003600000000000006,71.99998020584869
0.0003650000000000006,71.99997992731201
0.0003700000000000006,70.00005361359352
0.0003750000000000007,72.99998032178738
0.0003800000000000007,74.9999809010743
0.0003850000000000007,75.00004421891212
0.0003900000000000007,73.99998670043743
0.0003950000000000007,76.999985635698
0.0004000000000000007,76.99998308418772
0.0004050000000000007,78.00002165075142
0.0004100000000000008,77.0000143221687
0.0004150000000000008,80.0000108888915
0.0004200000000000008,82.00000569649623
0.0004250000000000008,81.00001416271633
0.0004300000000000008,79.9999777463138
0.0004350000000000008,83.0001101803572
0.0004400000000000008,83.9999777888528
0.0004450000000000008,83.99997664646932
0.0004500000000000009,83.99997703960719
0.0004550000000000009,84.9999641088887
0.0004600000000000009,87.00003364252611
0.0004650000000000009,88.00008705341625
0.0004700000000000009,86.99996336332904
0.0004750000000000009,87.99998057194244
0.0004800000000000009,88.00008155488658
0.0004850000000000009,90.99999654217849
0.000490000000000001,90.99997669336047
0.000495000000000001,88.99997556566348
0.000500000000000001,92.00003366729204
0.000505000000000001,93.99997424365159
0.000510000000000001,92.99997445150801
0.000515000000000001,93.99998518071648
0.000520000000000001,94.0000359350429
0.0005250000000000011,94.00010068428891
0.0005300000000000011,96.99997347955845
0.0005350000000000011,95.0000282292575
0.0005400000000000011,96.99997322596981
0.0005450000000000011,97.9999732570455
0.0005500000000000011,99.00007017446664
0.0005550000000000011,96.99997549069711
0.0005600000000000011,98.99997285373182
0.0005650000000000012,100.0000505261101
0.0005700000000000012,99.99996421475531
0.0005750000000000012,100.9999723953094
0.0005800000000000012,100.0000114471992
0.0005850000000000012,102.9999720368213
0.0005900000000000012,101.9999721412864
0.0005950000000000012,102.9999737965687
0.0006000000000000012,102.9999735550174
0.0006050000000000013,103.9999715753061
0.0006100000000000013,105.000001534582
0.0006150000000000013,104.0000032085677
0.0006200000000000013,103.9999715364193
0.0006250000000000013,105.9999762514114
0.0006300000000000013,106.9999732022135
0.0006350000000000013,106.9999706335638
0.0006400000000000014,106.9999811292652
0.0006450000000000014,105.9999787132248
0.0006500000000000014,107.9999799195809
0.0006550000000000014,109.0000493663844
0.0006600000000000014,108.9999839140488
0.0006650000000000014,106.9999705257868
0.0006700000000000014,110.0000542138001
0.0006750000000000014,109.9999699506031
0.0006800000000000015,111.0000382744272
0.0006850000000000015,109.9999985510602
0.0006900000000000015,109.9999699024169
0.0006950000000000015,110.9999694483169
0.0007000000000000015,111.9999883183374
0.0007050000000000015,109.9999827060403
0.0007100000000000015,112.9999713764601
0.0007150000000000016,113.0000339657157
0.0007200000000000016,113.00002526106
0.0007250000000000016,111.9999705176499
0.0007300000000000016,111.9999694677855
0.0007350000000000016,113.9999710436679
0.0007400000000000016,115.00003932956
0.0007450000000000016,112.0000750280993
0.0007500000000000016,114.0000065844635
0.0007550000000000017,113.9999685383108
0.0007600000000000017,115.999996373626
0.0007650000000000017,113.9999955918284
0.0007700000000000017,115.000005170231
0.0007750000000000017,114.0000036260264
0.0007800000000000017,115.0000142021065
0.0007850000000000017,116.0000012408726
0.0007900000000000017,114.9999748464101
0.0007950000000000018,115.9999681304194
