CodeP X,CodeP Y,CodeN X,CodeN Y
0,128.0000159039118,0,128.0000159039118
5e-06,128.0000159045616,5e-06,128.0000159036204
1e-05,128.000015903886,1e-05,128.0000159039797
1.5e-05,130.0000154228646,1.5e-05,125.9999884826568
2e-05,128.0000206568474,2e-05,128.0000291382615
2.5e-05,132.0000180135363,2.5e-05,124.0000729347631
3e-05,131.0000313633845,3e-05,125.0000283371777
3.5e-05,132.0000158041217,3.5e-05,124.0000171862934
4e-05,131.0000150046203,4e-05,125.0000164307119
4.5e-05,135.0000142696524,4.5e-05,121.0000175881261
5e-05,136.0000130080973,5e-05,120.0000202358517
5.5e-05,135.0000706216967,5.5e-05,121.000007043716
6e-05,136.0000149603464,6e-05,120.0000224232867
6.500000000000001e-05,136.9999977127751,6.500000000000001e-05,119.0000221724253
7.000000000000001e-05,138.0000229572913,7.000000000000001e-05,117.9999989054445
7.500000000000001e-05,138.000012070501,7.500000000000001e-05,118.000023037874
8.000000000000001e-05,138.9999882083484,8.000000000000001e-05,117.0000268867392
8.500000000000001e-05,140.0000130175317,8.500000000000001e-05,116.0000210323654
9.000000000000001e-05,139.0000251646119,9.000000000000001e-05,117.0000165876828
9.500000000000001e-05,143.0000108844455,9.500000000000001e-05,113.0000197651483
0.0001,144.0000156934355,0.0001,112.0000197542605
0.000105,143.0000121885725,0.000105,113.0000195139131
0.00011,144.0000205146767,0.00011,112.0000202070463
0.000115,145.0000137232797,0.000115,111.0000198773559
0.00012,144.0000140179162,0.00012,112.0000197526936
0.000125,148.0000110944129,0.000125,108.0000208367673
0.00013,146.9999985750969,0.00013,109.0000221607237
0.000135,145.0000117370965,0.000135,111.0000200384914
0.00014,151.0000094533598,0.00014,105.0000151955977
0.0001450000000000001,150.0000280044462,0.0001450000000000001,106.0000238630533
0.0001500000000000001,151.0000207921459,0.0001500000000000001,105.0000228932912
0.0001550000000000001,150.0000126491477,0.0001550000000000001,106.0000273035143
0.0001600000000000001,153.0000106676084,0.0001600000000000001,103.0000226996749
0.0001650000000000001,152.0000101295022,0.0001650000000000001,104.0000216882403
0.0001700000000000001,152.0000151368006,0.0001700000000000001,104.0000213149933
0.0001750000000000001,156.0000091663642,0.0001750000000000001,100.0000228602753
0.0001800000000000001,153.0000098879567,0.0001800000000000001,103.0000218954344
0.0001850000000000002,155.0000095219815,0.0001850000000000002,101.0000261628914
0.0001900000000000002,158.0000075503872,0.0001900000000000002,98.00001054679237
0.0001950000000000002,158.0000037075316,0.0001950000000000002,98.00002130222303
0.0002000000000000002,157.99999858289,0.0002000000000000002,98.00002248624541
0.0002050000000000002,158.0000086807572,0.0002050000000000002,98.00002310533409
0.0002100000000000002,160.0000289101453,0.0002100000000000002,96.00002567758777
0.0002150000000000002,161.0000055814222,0.0002150000000000002,95.00002314021555
0.0002200000000000003,160.0000169377655,0.0002200000000000003,96.00002553559879
0.0002250000000000003,162.0000153426658,0.0002250000000000003,94.00003366703898
0.0002300000000000003,160.0000054399865,0.0002300000000000003,96.00003734953332
0.0002350000000000003,165.000006422315,0.0002350000000000003,91.00003198857692
0.0002400000000000003,165.0000102598821,0.0002400000000000003,91.00003136007065
0.0002450000000000003,164.0000072419282,0.0002450000000000003,92.00002456422284
0.0002500000000000003,166.000006735793,0.0002500000000000003,90.00002647857711
0.0002550000000000003,166.0000230069505,0.0002550000000000003,90.00002250085375
0.0002600000000000004,167.0000078441836,0.0002600000000000004,89.00002473032994
0.0002650000000000004,168.0000062808516,0.0002650000000000004,88.00002552744697
0.0002700000000000004,169.0000049162086,0.0002700000000000004,87.00004144882067
0.0002750000000000004,168.0000094740774,0.0002750000000000004,88.00003024571167
0.0002800000000000004,169.0000060396774,0.0002800000000000004,87.00002534146068
0.0002850000000000004,171.0000009007813,0.0002850000000000004,85.00002887551413
0.0002900000000000004,172.0000053202707,0.0002900000000000004,84.00002722336176
0.0002950000000000004,173.0000016296768,0.0002950000000000004,83.00004308357907
0.0003000000000000005,172.0000052265159,0.0003000000000000005,84.0000262534127
0.0003050000000000005,174.000004336951,0.0003050000000000005,82.00003384939913
0.0003100000000000005,173.9999988756489,0.0003100000000000005,82.00003826617494
0.0003150000000000005,175.9999993548496,0.0003150000000000005,80.00003943371688
0.0003200000000000005,174.0000048441638,0.0003200000000000005,82.00002697181311
0.0003250000000000005,174.000004845008,0.0003250000000000005,82.00002697571917
0.0003300000000000005,180.0000017914539,0.0003300000000000005,76.00003008611664
0.0003350000000000006,177.9999999952068,0.0003350000000000006,78.00002962801415
0.0003400000000000006,177.9999422397665,0.0003400000000000006,78.00004885593914
0.0003450000000000006,180.0000070562598,0.0003450000000000006,76.00002999042277
0.0003500000000000006,180.0000070563778,0.0003500000000000006,76.00002999010989
0.0003550000000000006,179.9999840366908,0.0003550000000000006,76.00002882165353
0.0003600000000000006,180.0000036104397,0.0003600000000000006,76.00005738624385
0.0003650000000000006,183.0000022290328,0.0003650000000000006,73.00002917024818
0.0003700000000000006,181.0000031718392,0.0003700000000000006,75.00002868941328
0.0003750000000000007,184.0000012525431,0.0003750000000000007,72.00005434498649
0.0003800000000000007,185.0000033529108,0.0003800000000000007,71.00003394465281
0.0003850000000000007,184.0000024738134,0.0003850000000000007,72.00002935860751
0.0003900000000000007,185.9999995437426,0.0003900000000000007,70.0000366375866
0.0003950000000000007,185.0000021896194,0.0003950000000000007,71.00003362888782
0.0004000000000000007,186.9999918051415,0.0004000000000000007,69.00004837965061
0.0004050000000000007,188.0000014662077,0.0004050000000000007,68.00003034356007
