vout X,vout Y
0,0
5e-06,0
1e-05,0
1.5e-05,0.003125
2e-05,0.00625
2.5e-05,0.004687500000000001
3e-05,0.009375000000000001
3.5e-05,0.0109375
4e-05,0.0109375
4.5e-05,0.0140625
5e-05,0.015625
5.5e-05,0.01875
6e-05,0.01875
6.500000000000001e-05,0.01875
7.000000000000001e-05,0.0234375
7.500000000000001e-05,0.0265625
8.000000000000001e-05,0.025
8.500000000000001e-05,0.028125
9.000000000000001e-05,0.028125
9.500000000000001e-05,0.0328125
0.0001,0.034375
0.000105,0.034375
0.00011,0.034375
0.000115,0.03750000000000001
0.00012,0.0421875
0.000125,0.04375
0.00013,0.04375
0.000135,0.040625
0.00014,0.04531250000000001
0.0001450000000000001,0.0515625
0.0001500000000000001,0.0515625
0.0001550000000000001,0.05
0.0001600000000000001,0.05
0.0001650000000000001,0.05625
0.0001700000000000001,0.0578125
0.0001750000000000001,0.0578125
0.0001800000000000001,0.059375
0.0001850000000000002,0.06093750000000001
0.0001900000000000002,0.0625
0.0001950000000000002,0.06406250000000001
0.0002000000000000002,0.065625
0.0002050000000000002,0.065625
0.0002100000000000002,0.06875000000000001
0.0002150000000000002,0.0703125
0.0002200000000000003,0.07187500000000001
0.0002250000000000003,0.07187500000000001
0.0002300000000000003,0.0734375
0.0002350000000000003,0.07656250000000001
0.0002400000000000003,0.07656250000000001
0.0002450000000000003,0.078125
0.0002500000000000003,0.078125
0.0002550000000000003,0.08125
0.0002600000000000004,0.08281250000000001
0.0002650000000000004,0.08437500000000001
0.0002700000000000004,0.08281250000000001
0.0002750000000000004,0.0859375
0.0002800000000000004,0.08750000000000001
0.0002850000000000004,0.08750000000000001
0.0002900000000000004,0.0890625
0.0002950000000000004,0.09062500000000001
0.0003000000000000005,0.09218750000000001
0.0003050000000000005,0.09375
0.0003100000000000005,0.09218750000000001
0.0003150000000000005,0.09531250000000001
0.0003200000000000005,0.09531250000000001
0.0003250000000000005,0.096875
0.0003300000000000005,0.09843750000000001
0.0003350000000000006,0.1
0.0003400000000000006,0.09843750000000001
0.0003450000000000006,0.1015625
0.0003500000000000006,0.1015625
0.0003550000000000006,0.1015625
0.0003600000000000006,0.103125
0.0003650000000000006,0.103125
0.0003700000000000006,0.10625
0.0003750000000000007,0.1078125
0.0003800000000000007,0.1046875
0.0003850000000000007,0.10625
0.0003900000000000007,0.1078125
0.0003950000000000007,0.109375
0.0004000000000000007,0.1109375
0.0004050000000000007,0.1078125
0.0004100000000000008,0.1109375
0.0004150000000000008,0.1109375
0.0004200000000000008,0.109375
0.0004250000000000008,0.1140625
0.0004300000000000008,0.1125
0.0004350000000000008,0.1125
0.0004400000000000008,0.1125
0.0004450000000000008,0.1140625
0.0004500000000000009,0.115625
0.0004550000000000009,0.115625
0.0004600000000000009,0.1125
0.0004650000000000009,0.115625
0.0004700000000000009,0.115625
0.0004750000000000009,0.1171875
0.0004800000000000009,0.115625
0.0004850000000000009,0.115625
0.000490000000000001,0.115625
0.000495000000000001,0.1171875
0.000500000000000001,0.1171875
0.000505000000000001,0.1171875
0.000510000000000001,0.115625
0.000515000000000001,0.115625
0.000520000000000001,0.11875
0.0005250000000000011,0.11875
0.0005300000000000011,0.1140625
0.0005350000000000011,0.1171875
0.0005400000000000011,0.1171875
0.0005450000000000011,0.115625
0.0005500000000000011,0.1171875
0.0005550000000000011,0.115625
0.0005600000000000011,0.115625
0.0005650000000000012,0.115625
0.0005700000000000012,0.1171875
0.0005750000000000012,0.1125
0.0005800000000000012,0.115625
0.0005850000000000012,0.1140625
0.0005900000000000012,0.1140625
0.0005950000000000012,0.1140625
0.0006000000000000012,0.1140625
0.0006050000000000013,0.1109375
0.0006100000000000013,0.1125
0.0006150000000000013,0.1125
0.0006200000000000013,0.1109375
0.0006250000000000013,0.1109375
0.0006300000000000013,0.109375
0.0006350000000000013,0.109375
0.0006400000000000014,0.109375
0.0006450000000000014,0.1078125
0.0006500000000000014,0.1078125
0.0006550000000000014,0.10625
0.0006600000000000014,0.10625
0.0006650000000000014,0.1046875
0.0006700000000000014,0.103125
0.0006750000000000014,0.1046875
0.0006800000000000015,0.1046875
0.0006850000000000015,0.1
0.0006900000000000015,0.1
0.0006950000000000015,0.1015625
0.0007000000000000015,0.1
0.0007050000000000015,0.096875
0.0007100000000000015,0.096875
0.0007150000000000016,0.096875
0.0007200000000000016,0.09531250000000001
0.0007250000000000016,0.09375
0.0007300000000000016,0.09218750000000001
0.0007350000000000016,0.09218750000000001
0.0007400000000000016,0.09218750000000001
0.0007450000000000016,0.0890625
0.0007500000000000016,0.08750000000000001
0.0007550000000000017,0.08750000000000001
0.0007600000000000017,0.08750000000000001
0.0007650000000000017,0.08437500000000001
0.0007700000000000017,0.08281250000000001
0.0007750000000000017,0.08281250000000001
0.0007800000000000017,0.08125
0.0007850000000000017,0.07968750000000001
0.0007900000000000017,0.078125
0.0007950000000000018,0.07656250000000001
0.0008000000000000018,0.078125
0.0008050000000000018,0.07187500000000001
0.0008100000000000018,0.0734375
0.0008150000000000018,0.07187500000000001
0.0008200000000000018,0.0703125
0.0008250000000000018,0.06875000000000001
0.0008300000000000019,0.0671875
0.0008350000000000019,0.0671875
0.0008400000000000019,0.06406250000000001
0.0008450000000000019,0.06093750000000001
0.0008500000000000019,0.06093750000000001
0.0008550000000000019,0.0625
0.0008600000000000019,0.0578125
0.0008650000000000019,0.05625
0.000870000000000002,0.0546875
0.000875000000000002,0.05312500000000001
0.000880000000000002,0.05312500000000001
0.000885000000000002,0.05
0.000890000000000002,0.0484375
0.000895000000000002,0.046875
0.000900000000000002,0.046875
0.000905000000000002,0.0421875
0.0009100000000000021,0.0421875
0.0009150000000000021,0.0421875
0.0009200000000000021,0.03750000000000001
0.0009250000000000021,0.0359375
0.0009300000000000021,0.0359375
0.0009350000000000021,0.0359375
0.0009400000000000021,0.03125
0.0009450000000000022,0.028125
0.0009500000000000022,0.028125
0.0009550000000000022,0.0296875
0.0009600000000000022,0.025
0.0009650000000000022,0.021875
0.0009700000000000022,0.0203125
0.0009750000000000022,0.0203125
0.0009800000000000021,0.0203125
0.0009850000000000021,0.015625
0.0009900000000000022,0.0125
0.0009950000000000022,0.0109375
0.001000000000000002,0.0140625
0.001005000000000002,0.0109375
0.001010000000000002,0.004687500000000001
0.001015000000000002,0.003125
0.001020000000000002,0.004687500000000001
0.001025000000000002,0.003125
0.001030000000000002,0.0015625
0.001035000000000002,-0.003125
0.001040000000000002,-0.004687500000000001
0.001045000000000002,-0.004687500000000001
0.001050000000000002,-0.004687500000000001
0.001055000000000002,-0.009375000000000001
0.001060000000000002,-0.0125
0.001065000000000002,-0.0125
0.001070000000000002,-0.0140625
0.001075000000000002,-0.015625
0.001080000000000002,-0.0171875
0.001085000000000002,-0.021875
0.001090000000000002,-0.021875
0.001095000000000002,-0.0203125
0.001100000000000002,-0.025
0.001105000000000002,-0.028125
0.001110000000000002,-0.028125
0.001115000000000002,-0.0296875
0.001120000000000003,-0.03125
0.001125000000000003,-0.034375
0.001130000000000003,-0.0359375
0.001135000000000003,-0.034375
0.001140000000000003,-0.0390625
0.001145000000000003,-0.040625
0.001150000000000003,-0.04375
0.001155000000000003,-0.040625
0.001160000000000003,-0.046875
0.001165000000000003,-0.046875
0.001170000000000003,-0.0484375
0.001175000000000003,-0.0484375
0.001180000000000003,-0.0546875
0.001185000000000003,-0.0515625
0.001190000000000003,-0.0546875
0.001195000000000003,-0.0578125
0.001200000000000003,-0.0578125
0.001205000000000003,-0.059375
0.001210000000000003,-0.06093750000000001
0.001215000000000003,-0.06406250000000001
0.001220000000000003,-0.0625
0.001225000000000003,-0.065625
0.001230000000000003,-0.06875000000000001
0.001235000000000003,-0.06875000000000001
0.001240000000000003,-0.06875000000000001
0.001245000000000003,-0.07187500000000001
0.001250000000000003,-0.0734375
0.001255000000000003,-0.0734375
0.001260000000000003,-0.07500000000000001
0.001265000000000003,-0.078125
0.001270000000000003,-0.07968750000000001
0.001275000000000003,-0.07968750000000001
0.001280000000000003,-0.07968750000000001
0.001285000000000003,-0.08281250000000001
0.001290000000000003,-0.08281250000000001
0.001295000000000003,-0.08437500000000001
