spectrum_Out X,spectrum_Out Y,spectrum_vin X,spectrum_vin Y,spectrum_ve X,spectrum_ve Y
24072.265625,-40.24053021016147,24072.265625,-306.4580832233717,24072.265625,-93.44156897619115
24121.09375,-55.27315990845553,24121.09375,-306.519375198079,24121.09375,-108.4741986736261
24169.921875,-38.48234194025363,24169.921875,-306.4849046400953,24169.921875,-91.68338070637681
24218.75,-41.98617248766859,24218.75,-306.548100729151,24218.75,-95.18721125375122
24267.578125,-45.26074650665358,24267.578125,-306.687311927135,24267.578125,-98.46178527285753
24316.40625,-42.41904889750724,24316.40625,-306.7542476431504,24316.40625,-95.62008766385065
24365.234375,-40.67971535235092,24365.234375,-306.8492879471308,24365.234375,-93.88075411864529
24414.0625,-43.34619861542648,24414.0625,-307.028714230364,24414.0625,-96.54723738131624
24462.890625,-39.07042909425289,24462.890625,-307.3320391691904,24462.890625,-92.27146786025335
24511.71875,-56.41226399883109,24511.71875,-307.5215960742745,24511.71875,-109.6133027654501
24560.546875,-40.57652038493779,24560.546875,-307.7247063343257,24560.546875,-93.7775591511692
24609.375,-59.09075627497032,24609.375,-308.0095874217131,24609.375,-112.2917950421795
24658.203125,-49.06623812541643,24658.203125,-308.280693312319,24658.203125,-102.2672768913829
24707.03125,-43.76623553331363,24707.03125,-308.610980332019,24707.03125,-96.96727429962878
24755.859375,-43.49887500268611,24755.859375,-308.8494178476174,24755.859375,-96.6999137690002
24804.6875,-47.58912606227854,24804.6875,-309.2428300133938,24804.6875,-100.7901648287197
24853.515625,-37.10054660592694,24853.515625,-309.5787923501144,24853.515625,-90.30158537213151
24902.34375,-37.14741884447794,24902.34375,-309.8307352318878,24902.34375,-90.34845761068213
24951.171875,-35.86695134279872,24951.171875,-310.1430148760816,24951.171875,-89.06799010891488
25000,-44.29860819471808,25000,-310.3835045540512,25000,-97.49964696101658
25048.828125,-43.323797573732,25048.828125,-310.4445922587859,25048.828125,-96.52483634001166
25097.65625,-39.86244801578948,25097.65625,-310.6141596542942,25097.65625,-93.06348678190784
25146.484375,-39.40216757723959,25146.484375,-310.6278300200074,25146.484375,-92.60320634327614
25195.3125,-42.14477871451542,25195.3125,-310.6756755300744,25195.3125,-95.34581748073163
25244.140625,-40.78791808317007,25244.140625,-310.4417324763484,25244.140625,-93.98895684932523
25292.96875,-48.67776351904154,25292.96875,-310.1778405963066,25292.96875,-101.8788022848847
25341.796875,-43.52298490639807,25341.796875,-310.0623606755373,25341.796875,-96.72402367233317
25390.625,-42.97114776001528,25390.625,-309.7596919355011,25390.625,-96.17218652611335
25439.453125,-46.47180084994471,25439.453125,-309.385724735751,25439.453125,-99.6728396162639
25488.28125,-44.53986003100101,25488.28125,-309.1922572550523,25488.28125,-97.74089879722554
25537.109375,-38.49293822904827,25537.109375,-308.8951154662191,25537.109375,-91.69397699519267
25585.9375,-44.97448530535209,25585.9375,-308.5576403084101,25585.9375,-98.17552407124938
25634.765625,-44.18891002059475,25634.765625,-308.3290376443348,25634.765625,-97.3899487865973
25683.59375,-55.84090222643812,25683.59375,-308.0266835877217,25683.59375,-109.041940992797
25732.421875,-43.34157970537247,25732.421875,-307.8289579086019,25732.421875,-96.54261847135645
25781.25,-41.88141146930907,25781.25,-307.632705123518,25781.25,-95.0824502352348
25830.078125,-44.34750178804417,25830.078125,-307.4413124331149,25830.078125,-97.54854055432736
25878.90625,-49.96116185315016,25878.90625,-307.3095126387903,25878.90625,-103.1622006193115
25927.734375,-38.27658263441176,25927.734375,-307.2289938636862,25927.734375,-91.47762140066612
25976.5625,-37.39077072189875,25976.5625,-307.0602869876924,25976.5625,-90.59180948802958
26025.390625,-47.79003808870729,26025.390625,-307.0620422008702,26025.390625,-100.9910768550527
26074.21875,-46.00942661380592,26074.21875,-307.0310196716119,26074.21875,-99.21046537994671
26123.046875,-45.740598652226,26123.046875,-306.992553926496,26123.046875,-98.94163741813649
26171.875,-41.69258518569586,26171.875,-307.1141323817421,26171.875,-94.89362395187543
26220.703125,-42.0321051619034,26220.703125,-307.1343763828926,26220.703125,-95.23314392810263
26269.53125,-40.88156342640131,26269.53125,-307.1979134931163,26269.53125,-94.08260219233
26318.359375,-55.99959009674563,26318.359375,-307.4129459552263,26318.359375,-109.200628863869
26367.1875,-45.84365740140601,26367.1875,-307.4869079070982,26367.1875,-99.04469616778857
26416.015625,-39.05212510745895,26416.015625,-307.7191782708077,26416.015625,-92.25316387343139
26464.84375,-49.52799674494209,26464.84375,-307.9762900712236,26464.84375,-102.7290355113236
26513.671875,-39.47766263593806,26513.671875,-308.2073521284311,26513.671875,-92.6787014021678
26562.5,-38.2375057499758,26562.5,-308.4892116652534,26562.5,-91.43854451618607
26611.328125,-40.65207192677515,26611.328125,-308.818780277694,26611.328125,-93.85311069273406
26660.15625,-43.55158746581143,26660.15625,-309.1591335249291,26660.15625,-96.75262623210597
26708.984375,-38.34885280604906,26708.984375,-309.4038844597951,26708.984375,-91.54989157227334
26757.8125,-42.49327659457848,26757.8125,-309.8169278101039,26757.8125,-95.6943153607526
26806.640625,-39.95400730361621,26806.640625,-310.1195267006557,26806.640625,-93.15504606973839
26855.46875,-39.40685182199337,26855.46875,-310.3724678735975,26855.46875,-92.60789058812777
26904.296875,-38.45875219064213,26904.296875,-310.7351826143649,26904.296875,-91.65979095669294
26953.125,-39.25059520205745,26953.125,-310.9810023316586,26953.125,-92.45163396825085
27001.953125,-42.51921350456166,27001.953125,-311.2197211010275,27001.953125,-95.72025227077573
27050.78125,-44.01779257884169,27050.78125,-311.4093473632043,27050.78125,-97.21883134499878
27099.609375,-49.47865689437237,27099.609375,-311.4315706153139,27099.609375,-102.6796956601982
27148.4375,-46.75069776196726,27148.4375,-311.3726080971516,27148.4375,-99.95173652818758
27197.265625,-47.88861068878687,27197.265625,-311.2685257236503,27197.265625,-101.0896494551264
27246.09375,-47.2641357015568,27246.09375,-311.1097148095341,27246.09375,-100.4651744675062
27294.921875,-47.25858650254347,27294.921875,-310.7782621340179,27294.921875,-100.459625268899
27343.75,-60.83927331702674,27343.75,-310.632128854242,27343.75,-114.0403120824257
27392.578125,-36.58916692748409,27392.578125,-310.2554401652912,27392.578125,-89.79020569363587
27441.40625,-50.744762073316,27441.40625,-309.898189566065,27441.40625,-103.9458008391058
27490.234375,-41.06196230856044,27490.234375,-309.5994890452891,27490.234375,-94.2630010746882
27539.0625,-54.48796189358835,27539.0625,-309.1848512970831,27539.0625,-107.6890006604132
27587.890625,-38.70108912202241,27587.890625,-308.999961653712,27587.890625,-91.90212788820386
27636.71875,-38.03472239472526,27636.71875,-308.6070850122287,27636.71875,-91.23576116072991
27685.546875,-40.54065946228423,27685.546875,-308.4117172306625,27685.546875,-93.74169822823691
27734.375,-43.3986193177449,27734.375,-308.2639836101983,27734.375,-96.59965808405212
27783.203125,-36.16761605048182,27783.203125,-307.9911949853676,27783.203125,-89.36865481649741
27832.03125,-62.17612711203921,27832.03125,-307.9010083911852,27832.03125,-115.3771658765153
27880.859375,-33.45939912329847,27880.859375,-307.7182883255433,27880.859375,-86.66043788945673
27929.6875,-38.91122239024649,27929.6875,-307.6152926919095,27929.6875,-92.11226115648714
27978.515625,-37.74690215357131,27978.515625,-307.5856345388086,27978.515625,-90.94794091980563
28027.34375,-45.6589625464762,28027.34375,-307.5268542402488,28027.34375,-98.86000131245387
28076.171875,-39.91784486179903,28076.171875,-307.61930128097,28076.171875,-93.11888362774931
28125,-46.57985085161579,28125,-307.5616652117887,28125,-99.78088961739911
28173.828125,-37.32595321673347,28173.828125,-307.5510183785605,28173.828125,-90.52699198294043
28222.65625,-42.26484288002135,28222.65625,-307.574162548227,28222.65625,-95.46588164621747
28271.484375,-37.0261412402642,28271.484375,-307.7998867851212,28271.484375,-90.22718000639132
28320.3125,-35.39135792245999,28320.3125,-307.92684867077,28320.3125,-88.59239668857144
28369.140625,-35.76770919572747,28369.140625,-308.1470218656982,28369.140625,-88.96874796189334
28417.96875,-36.39130302326536,28417.96875,-308.3834043397143,28417.96875,-89.59234178929415
28466.796875,-42.30288393351955,28466.796875,-308.6284055492446,28466.796875,-95.50392269943973
28515.625,-36.54845257150572,28515.625,-308.9738336967459,28515.625,-89.74949133756057
28564.453125,-52.80016973804078,28564.453125,-309.1857858588485,28564.453125,-106.0012085045749
28613.28125,-45.3238567603302,28613.28125,-309.5543119953329,28613.28125,-98.52489552623489
28662.109375,-57.60366358200207,28662.109375,-309.8955936095961,28662.109375,-110.8047023490529
28710.9375,-33.32459681266578,28710.9375,-310.2939485869389,28710.9375,-86.5256355788193
28759.765625,-37.38050432566377,28759.765625,-310.7440472494367,28759.765625,-90.58154309176021
28808.59375,-35.21431509154931,28808.59375,-311.1109153439999,28808.59375,-88.41535385759897
28857.421875,-41.36158536548993,28857.421875,-311.1931650771913,28857.421875,-94.56262413172962
28906.25,-43.48820323240012,28906.25,-311.6092666884247,28906.25,-96.68924199863029
28955.078125,-38.10324456207929,28955.078125,-311.8090658797994,28955.078125,-91.3042833281103
29003.90625,-44.42682957388372,29003.90625,-311.9046756894599,29003.90625,-97.6278683399257
29052.734375,-38.14743941152997,29052.734375,-312.4023413632688,29052.734375,-91.34847817767933
29101.5625,-42.29652287325767,29101.5625,-311.8466046122632,29101.5625,-95.49756163949849
29150.390625,-47.76959248849003,29150.390625,-312.2581169059354,29150.390625,-100.9706312547938
29199.21875,-36.43859384955615,29199.21875,-311.8256249498565,29199.21875,-89.63963261564948
29248.046875,-52.38429900672065,29248.046875,-311.4924449086454,29248.046875,-105.5853377731309
29296.875,-43.40293867969763,29296.875,-311.2978134056071,29296.875,-96.60397744566691
29345.703125,-44.92518168823801,29345.703125,-310.9856263052883,29345.703125,-98.12622045452193
29394.53125,-48.35050881898432,29394.53125,-310.5824153233896,29394.53125,-101.5515475847898
29443.359375,-42.25082715718478,29443.359375,-310.3424397989683,29443.359375,-95.45186592315528
29492.1875,-35.99004067121528,29492.1875,-309.9687953683662,29492.1875,-89.19107943728784
29541.015625,-34.36658186899464,29541.015625,-309.6224975050663,29541.015625,-87.56762063509932
29589.84375,-46.95112466270801,29589.84375,-309.3838592692826,29589.84375,-100.1521634291201
29638.671875,-35.31435053104293,29638.671875,-308.9091160863632,29638.671875,-88.51538929707297
29687.5,-32.62693178127351,29687.5,-308.7072410017459,29687.5,-85.82797054742764
29736.328125,-40.15295140068651,29736.328125,-308.6437835094904,29736.328125,-93.3539901666537
29785.15625,-46.91341080865828,29785.15625,-308.2232000586864,29785.15625,-100.1144495751124
29833.984375,-33.97464163717859,29833.984375,-308.3396442090907,29833.984375,-87.17568040322101
29882.8125,-52.52451037718483,29882.8125,-308.0702577655911,29882.8125,-105.7255491432767
29931.640625,-56.03354693517418,29931.640625,-307.9772977086517,29931.640625,-109.2345857017494
29980.46875,-47.3175867468779,29980.46875,-307.9797615020552,29980.46875,-100.5186255130138
30029.296875,-43.49407194387447,30029.296875,-307.8949706511834,30029.296875,-96.69511071019777
30078.125,-43.81567284538385,30078.125,-307.937649482253,30078.125,-97.01671161164968
30126.953125,-35.74757474625181,30126.953125,-308.027148306629,30126.953125,-88.94861351237809
30175.78125,-37.57430205371225,30175.78125,-308.0733339183354,30175.78125,-90.77534081981349
30224.609375,-46.08681780055426,30224.609375,-308.2789412220924,30224.609375,-99.28785656696826
30273.4375,-44.02930239987765,30273.4375,-308.3199811156164,30273.4375,-97.23034116623256
30322.265625,-38.27250839114864,30322.265625,-308.579999310664,30322.265625,-91.47354715737593
30371.09375,-38.25364151739525,30371.09375,-308.6313660135777,30371.09375,-91.45468028342691
30419.921875,-37.04494811126219,30419.921875,-309.0494518411789,30419.921875,-90.24598687738242
30468.75,-38.09892932116101,30468.75,-309.2856993319006,30468.75,-91.29996808738014
30517.578125,-33.94319858978289,30517.578125,-309.6371426598477,30517.578125,-87.14423735596084
30566.40625,-40.66514098324595,30566.40625,-309.9822716510637,30566.40625,-93.86617974922379
30615.234375,-44.45631421737423,30615.234375,-310.2095237438167,30615.234375,-97.65735298355686
30664.0625,-40.39946830066278,30664.0625,-310.7094691657493,30664.0625,-93.6005070668819
30712.890625,-41.27087152944972,30712.890625,-310.9812951388635,30712.890625,-94.47191029563042
30761.71875,-35.38383844296897,30761.71875,-311.7078278157134,30761.71875,-88.58487720913375
30810.546875,-41.04975304297621,30810.546875,-311.9025950634183,30810.546875,-94.25079180914327
30859.375,-36.84977908042126,30859.375,-311.8872610793592,30859.375,-90.05081784659754
30908.203125,-36.26766911387285,30908.203125,-312.849762885091,30908.203125,-89.46870788004261
30957.03125,-31.3664373484888,30957.03125,-312.1737191464483,30957.03125,-84.56747611461063
31005.859375,-36.23633942020429,31005.859375,-312.7580574219883,31005.859375,-89.43737818631573
31054.6875,-42.19157594503027,31054.6875,-313.0180770849013,31054.6875,-95.39261471103063
31103.515625,-32.37329549322901,31103.515625,-312.8293891253944,31103.515625,-85.57433425937543
31152.34375,-35.9593242224565,31152.34375,-312.7188634026871,31152.34375,-89.16036298860293
31201.171875,-34.35716127756153,31201.171875,-312.2809423661292,31201.171875,-87.55820004363379
31250,-40.58309280890829,31250,-311.8716953155671,31250,-93.78413157491478
31298.828125,-32.6021002323433,31298.828125,-311.8529349688718,31298.828125,-85.80313899842926
31347.65625,-34.40253607195238,31347.65625,-311.3685808396934,31347.65625,-87.60357483805556
31396.484375,-41.33837934754305,31396.484375,-310.7843358393763,31396.484375,-94.53941811377631
31445.3125,-36.29331414874716,31445.3125,-310.6991444492675,31445.3125,-89.49435291492705
31494.140625,-35.32399998362558,31494.140625,-310.2869656723248,31494.140625,-88.52503874967618
31542.96875,-50.20137449078889,31542.96875,-309.5306999760451,31542.96875,-103.402413256513
31591.796875,-35.11204125337943,31591.796875,-310.0844700518352,31591.796875,-88.31308001953241
31640.625,-47.53061974361018,31640.625,-308.9411459491986,31640.625,-100.7316585093986
31689.453125,-38.47016957121257,31689.453125,-309.0166202166789,31689.453125,-91.67120833727577
31738.28125,-35.18022919605167,31738.28125,-309.0227805750402,31738.28125,-88.3812679622452
31787.109375,-47.11733297007626,31787.109375,-308.7543444607302,31787.109375,-100.318371735874
31835.9375,-32.38802570249392,31835.9375,-308.6394929156197,31835.9375,-85.58906446855451
31884.765625,-40.48266981124528,31884.765625,-308.299850389918,31884.765625,-93.68370857730186
31933.59375,-36.13679060463237,31933.59375,-308.1640188275832,31933.59375,-89.33782937082964
31982.421875,-39.8728396128825,31982.421875,-308.4260501532794,31982.421875,-93.07387837902041
32031.25,-38.25858240526835,32031.25,-308.4165999892111,32031.25,-91.459621171349
32080.078125,-32.13235475639416,32080.078125,-308.282416885183,32080.078125,-85.33339352256918
32128.90625,-52.51528858299977,32128.90625,-308.3882826072432,32128.90625,-105.716327349394
32177.734375,-40.15131378147468,32177.734375,-308.5250973268177,32177.734375,-93.35235254773927
32226.5625,-46.1244225951439,32226.5625,-308.6793924250615,32226.5625,-99.32546136125052
32275.390625,-36.14516270700187,32275.390625,-308.8494088263132,32275.390625,-89.34620147317756
32324.21875,-34.54174243816922,32324.21875,-309.1498379460876,32324.21875,-87.74278120426516
32373.046875,-36.37552271016708,32373.046875,-309.3042584998972,32373.046875,-89.57656147635061
32421.875,-41.95289681149013,32421.875,-309.6457568899027,32421.875,-95.15393557747444
32470.703125,-34.9539362147091,32470.703125,-309.9627085275854,32470.703125,-88.15497498087774
32519.53125,-37.16533651229283,32519.53125,-310.2828775601077,32519.53125,-90.36637527841593
32568.359375,-33.31463749132165,32568.359375,-310.6023468929632,32568.359375,-86.51567625738051
32617.1875,-28.20716045418381,32617.1875,-310.9702583527861,32617.1875,-81.40819922030438
32666.015625,-42.6892253698226,32666.015625,-311.4475067783554,32666.015625,-95.89026413588557
32714.84375,-32.91764847000009,32714.84375,-311.8731234945454,32714.84375,-86.11868723611988
32763.671875,-30.67961431942511,32763.671875,-312.2936704899194,32763.671875,-83.88065308550766
32812.50000000001,-30.80312184722573,32812.50000000001,-312.5641086893193,32812.50000000001,-84.00416061335605
32861.32812500001,-57.03013437513465,32861.32812500001,-313.0016805445207,32861.32812500001,-110.231173140928
32910.15625000001,-41.98781824257904,32910.15625000001,-313.4255656891223,32910.15625000001,-95.18885700877361
32958.98437500001,-31.68501816837155,32958.98437500001,-313.4831139833634,32958.98437500001,-84.88605693450904
33007.81250000001,-34.9283964582559,33007.81250000001,-313.4812925551153,33007.81250000001,-88.12943522438272
33056.64062500001,-40.54661912279904,33056.64062500001,-313.5433504896183,33056.64062500001,-93.74765788899104
33105.46875000001,-38.98818119302673,33105.46875000001,-313.3890569174991,33105.46875000001,-92.18921995908765
33154.29687500001,-34.74215911374179,33154.29687500001,-313.0780828232051,33154.29687500001,-87.94319787981969
33203.12500000001,-32.39283451501175,33203.12500000001,-312.8156634168947,33203.12500000001,-85.59387328109095
33251.95312500001,-54.39221075978259,33251.95312500001,-312.4336308109924,33251.95312500001,-107.5932495263291
33300.78125000001,-39.30271362136119,33300.78125000001,-312.0000193895099,33300.78125000001,-92.50375238738553
33349.60937500001,-32.41877258996196,33349.60937500001,-311.6229475974865,33349.60937500001,-85.61981135611032
33398.43750000001,-30.02938326827062,33398.43750000001,-311.2482833067109,33398.43750000001,-83.23042203436087
33447.26562500001,-39.57823880335346,33447.26562500001,-310.8557233110216,33447.26562500001,-92.77927756953262
33496.09375000001,-32.38321204184479,33496.09375000001,-310.4949680003746,33496.09375000001,-85.58425080797446
33544.92187500001,-36.67039022732009,33544.92187500001,-310.0993338847727,33544.92187500001,-89.87142899350859
33593.75000000001,-32.8254107764267,33593.75000000001,-309.8689820159918,33593.75000000001,-86.02644954249649
33642.57812500001,-28.34295103051764,33642.57812500001,-309.5193214296165,33642.57812500001,-81.54398979659715
33691.40625000001,-29.44073462507543,33691.40625000001,-309.3242479545478,33691.40625000001,-82.64177339115265
33740.23437500001,-42.01518973923047,33740.23437500001,-309.1027940968276,33740.23437500001,-95.21622850532324
33789.06250000001,-37.15120541532283,33789.06250000001,-308.9886953057685,33789.06250000001,-90.35224418153746
33837.89062500001,-36.01605029425216,33837.89062500001,-308.872850828883,33837.89062500001,-89.21708906028528
33886.71875000001,-35.76510953897845,33886.71875000001,-308.797154169476,33886.71875000001,-88.96614830517581
33935.54687500001,-31.29402565898467,33935.54687500001,-308.7198928064419,33935.54687500001,-84.49506442514748
33984.37500000001,-35.09103859906369,33984.37500000001,-308.6859004025477,33984.37500000001,-88.29207736516366
34033.20312500001,-33.85090360734334,34033.20312500001,-308.7190242695305,34033.20312500001,-87.05194237345583
34082.03125000001,-36.0157792030684,34082.03125000001,-308.803559979165,34082.03125000001,-89.2168179692697
34130.85937500001,-29.9747977771696,34130.85937500001,-308.9108112038253,34130.85937500001,-83.17583654330323
34179.68750000001,-40.06754686208419,34179.68750000001,-309.0794394850666,34179.68750000001,-93.2685856283203
34228.51562500001,-39.77185962052662,34228.51562500001,-309.2023260406314,34228.51562500001,-92.97289838676826
34277.34375000001,-43.32442784770365,34277.34375000001,-309.412353774506,34277.34375000001,-96.52546661364396
34326.17187500001,-38.83391378768371,34326.17187500001,-309.694577065227,34326.17187500001,-92.0349525537967
34375.00000000001,-35.38358331277907,34375.00000000001,-309.8973213327148,34375.00000000001,-88.58462207890366
34423.82812500001,-40.53668514063148,34423.82812500001,-310.2273301931414,34423.82812500001,-93.73772390671542
34472.65625000001,-31.31820650492696,34472.65625000001,-310.6635514870678,34472.65625000001,-84.51924527108079
34521.48437500001,-35.62324790807016,34521.48437500001,-310.99512962375,34521.48437500001,-88.82428667413384
34570.31250000001,-37.77335015723685,34570.31250000001,-311.3982854718068,34570.31250000001,-90.97438892342156
34619.14062500001,-31.27279595417406,34619.14062500001,-311.8607021400469,34619.14062500001,-84.473834720253
34667.96875000001,-61.00636892464767,34667.96875000001,-312.281342169143,34667.96875000001,-114.2074076900273
34716.79687500001,-37.85996908033611,34716.79687500001,-312.7177761699528,34716.79687500001,-91.06100784641234
34765.62500000001,-41.96721428917333,34765.62500000001,-313.2971258227129,34765.62500000001,-95.16825305535261
34814.45312500001,-26.57627451444997,34814.45312500001,-313.4721536508793,34814.45312500001,-79.77731328056213
34863.28125000001,-38.38673584518951,34863.28125000001,-313.9159850729705,34863.28125000001,-91.58777461136872
34912.10937500001,-44.70550638843464,34912.10937500001,-314.0611678995805,34912.10937500001,-97.9065451546727
34960.93750000001,-36.09636359526208,34960.93750000001,-314.2657642089849,34960.93750000001,-89.29740236139226
35009.76562500001,-30.1279307817559,35009.76562500001,-314.2334832333602,35009.76562500001,-83.32896954789351
35058.59375000001,-36.86761447296812,35058.59375000001,-314.1514110793515,35058.59375000001,-90.06865323902687
35107.42187500001,-35.41830497318071,35107.42187500001,-313.9394786523086,35107.42187500001,-88.619343739264
35156.25000000001,-32.01990283419733,35156.25000000001,-313.5964045877922,35156.25000000001,-85.22094160034355
35205.07812500001,-36.68873955796983,35205.07812500001,-313.1681739019313,35205.07812500001,-89.88977832414116
35253.90625000001,-36.1687838208883,35253.90625000001,-313.2776196588944,35253.90625000001,-89.3698225869462
35302.73437500001,-29.15883337051419,35302.73437500001,-312.1283909013282,35302.73437500001,-82.35987213661866
35351.56250000001,-30.75414389681203,35351.56250000001,-311.0249300144843,35351.56250000001,-83.95518266296068
35400.39062500001,-36.18413797327783,35400.39062500001,-310.8721138434524,35400.39062500001,-89.38517673942874
35449.21875000001,-45.97669202181741,35449.21875000001,-311.1106529898436,35449.21875000001,-99.17773078814223
35498.04687500001,-36.84248879490077,35498.04687500001,-310.5391026525562,35498.04687500001,-90.0435275610176
35546.87500000001,-37.55043340960984,35546.87500000001,-310.2061113778373,35546.87500000001,-90.75147217575689
35595.70312500001,-31.39340614287532,35595.70312500001,-309.9501793333113,35595.70312500001,-84.5944449089418
35644.53125000001,-32.0648446965464,35644.53125000001,-309.8413958252377,35644.53125000001,-85.26588346261317
35693.35937500001,-34.04138843358374,35693.35937500001,-309.3889517921683,35693.35937500001,-87.2424271997577
35742.18750000001,-37.27057207551142,35742.18750000001,-309.4500307382237,35742.18750000001,-90.47161084171796
35791.01562500001,-28.71421145668687,35791.01562500001,-309.3005135394544,35791.01562500001,-81.91525022282759
35839.84375000001,-35.18110181494414,35839.84375000001,-309.0926216483062,35839.84375000001,-88.38214058112769
35888.67187500001,-31.87576573160585,35888.67187500001,-309.134628719138,35888.67187500001,-85.07680449767699
35937.50000000001,-30.9458128544881,35937.50000000001,-309.4026337418084,35937.50000000001,-84.14685162064416
35986.32812500001,-39.93548550983385,35986.32812500001,-309.0443923392349,35986.32812500001,-93.13652427589386
36035.15625000001,-31.59308867715879,36035.15625000001,-308.484212358625,36035.15625000001,-84.79412744321509
36083.98437500001,-28.93072684928659,36083.98437500001,-308.7642615672202,36083.98437500001,-82.13176561543413
36132.81250000001,-34.32962969853008,36132.81250000001,-309.2352894754323,36132.81250000001,-87.5306684647143
36181.64062500001,-31.05105493768471,36181.64062500001,-309.3841307015433,36181.64062500001,-84.25209370374974
36230.46875000001,-33.93085259997616,36230.46875000001,-309.5300760449801,36230.46875000001,-87.13189136615014
36279.29687500001,-30.7803751429314,36279.29687500001,-309.805004517879,36279.29687500001,-83.98141390908238
36328.12500000001,-38.11824832102728,36328.12500000001,-310.1016923542686,36328.12500000001,-91.31928708719244
36376.95312500001,-28.97627589048368,36376.95312500001,-310.3232466074878,36376.95312500001,-82.17731465656641
36425.78125000001,-34.41364662959738,36425.78125000001,-310.771126095706,36425.78125000001,-87.61468539574862
36474.60937500001,-45.01522282631597,36474.60937500001,-311.190789809054,36474.60937500001,-98.2162615924348
36523.43750000001,-28.24077153474214,36523.43750000001,-311.535097559715,36523.43750000001,-81.44181030087601
36572.26562500001,-31.39022640649081,36572.26562500001,-312.1072124058558,36572.26562500001,-84.59126517262588
36621.09375000001,-32.97486932308554,36621.09375000001,-312.441061148982,36621.09375000001,-86.17590808922944
36669.92187500001,-35.01245123403805,36669.92187500001,-313.0099091491037,36669.92187500001,-88.21349000011048
36718.75000000001,-34.75648740938183,36718.75000000001,-313.3178984765104,36718.75000000001,-87.9575261755364
36767.57812500001,-30.96123576957563,36767.57812500001,-314.0574748897072,36767.57812500001,-84.16227453568197
36816.40625000001,-30.24209933562598,36816.40625000001,-314.1643455355781,36816.40625000001,-83.44313810176352
36865.23437500001,-27.59973524801392,36865.23437500001,-314.633089266961,36865.23437500001,-80.80077401413782
36914.06250000001,-37.92947721061493,36914.06250000001,-314.7535283644854,36914.06250000001,-91.13051597667271
36962.89062500001,-28.35387695024249,36962.89062500001,-314.5799309918907,36962.89062500001,-81.55491571634278
37011.71875000001,-46.0445548093228,37011.71875000001,-314.6095722096285,37011.71875000001,-99.24559357540969
37060.54687500001,-43.4058326924109,37060.54687500001,-314.3640853275855,37060.54687500001,-96.60687145855579
37109.37500000001,-44.21056157591739,37109.37500000001,-314.1328652540418,37109.37500000001,-97.41160034214717
37158.20312500001,-40.47644538493752,37158.20312500001,-313.7304492710841,37158.20312500001,-93.67748415096509
37207.03125000001,-35.95296027131834,37207.03125000001,-313.3504459928941,37207.03125000001,-89.15399903739609
37255.85937500001,-36.33075293465895,37255.85937500001,-312.8145057368214,37255.85937500001,-89.53179170071977
37304.68750000001,-39.42884882026631,37304.68750000001,-312.2504796189181,37304.68750000001,-92.62988758645257
37353.51562500001,-34.17179676092626,37353.51562500001,-311.9250708566091,37353.51562500001,-87.37283552705483
37402.34375000001,-34.83377530256467,37402.34375000001,-311.474865753601,37402.34375000001,-88.03481406873314
37451.17187500001,-30.91545327308233,37451.17187500001,-311.0938163278798,37451.17187500001,-84.1164920391728
37500.00000000001,-30.50898460010605,37500.00000000001,-310.7076933087705,37500.00000000001,-83.71002336619823
37548.82812500001,-30.63134579230004,37548.82812500001,-310.4687842003756,37548.82812500001,-83.83238455843113
37597.65625000001,-28.12374789034481,37597.65625000001,-310.2285803583407,37597.65625000001,-81.32478665642665
37646.48437500001,-42.80225757873447,37646.48437500001,-309.8757942065664,37646.48437500001,-96.00329634472617
37695.31250000001,-26.90768936916663,37695.31250000001,-309.8268964418072,37695.31250000001,-80.10872813525901
37744.14062500001,-29.32552818471981,37744.14062500001,-309.4189478464189,37744.14062500001,-82.52656695086753
37792.96875000001,-55.98277372101843,37792.96875000001,-309.5768792431311,37792.96875000001,-109.1838124879049
37841.79687500001,-32.0110432171717,37841.79687500001,-309.2399237362645,37841.79687500001,-85.21208198328536
37890.62500000001,-45.5606525921288,37890.62500000001,-309.2903578790357,37890.62500000001,-98.7616913584943
37939.45312500001,-37.54284184848385,37939.45312500001,-309.3755345120466,37939.45312500001,-90.74388061450017
37988.28125000001,-31.748545426402,37988.28125000001,-309.3581063221805,37988.28125000001,-84.94958419247295
38037.10937500001,-27.49709760430421,38037.10937500001,-309.4575819887513,38037.10937500001,-80.6981363704343
38085.93750000001,-34.06469317106763,38085.93750000001,-309.4761900338289,38085.93750000001,-87.26573193723695
38134.76562500001,-28.442108845753,38134.76562500001,-309.7116940385603,38134.76562500001,-81.64314761183832
38183.59375000001,-30.8188065568978,38183.59375000001,-309.9220484003507,38183.59375000001,-84.01984532304789
38232.42187500001,-36.88648296391227,38232.42187500001,-310.0528584240722,38232.42187500001,-90.08752172996745
38281.25000000001,-27.58692171633993,38281.25000000001,-310.4317505745278,38281.25000000001,-80.78796048247884
38330.07812500001,-32.87954890275594,38330.07812500001,-310.6888441038451,38330.07812500001,-86.08058766891995
38378.90625000001,-24.70524212295803,38378.90625000001,-311.0194400358694,38378.90625000001,-77.90628088907911
38427.73437500001,-35.21173061787452,38427.73437500001,-311.4038796003197,38427.73437500001,-88.41276938394876
38476.56250000001,-30.21384610150179,38476.56250000001,-312.0000543174322,38476.56250000001,-83.41488486764312
38525.39062500001,-33.55793606811715,38525.39062500001,-312.0829323088189,38525.39062500001,-86.75897483426995
